Date,1 YR,Open,High,Low,Close,Adj Close,Volume,iv30, Open, High, Low, Close,stockpx,put,call,straddle
2001-07-05,3.7,20.139999,20.389999,19.700001,20.09,20.09,0,20.09,1234.45,1234.45,1219.15,1219.24,1219.24,11.127736717827247,11.74555109410835,22.873287811935597
2001-07-06,3.63,20.959999,21.9,20.959999,21.629998999999998,21.629998999999998,0,21.629998999999998,1219.24,1219.24,1188.74,1190.59,1190.59,11.727575258832417,12.319461195543795,24.04703645437621
2001-07-09,3.66,22.709999,22.959999,22.299999,22.48,22.48,0,22.48,1190.59,1201.76,1189.75,1198.78,1198.78,12.281333329591348,12.882214849445177,25.163548179036525
2001-07-10,3.61,22.280001000000002,23.26,22.280001000000002,23.25,23.25,0,23.25,1198.78,1203.43,1179.93,1181.52,1181.52,12.533113172228013,13.117254643151796,25.65036781537981
2001-07-11,3.6,24.17,24.91,23.59,24.01,24.01,0,24.01,1181.52,1184.93,1168.46,1180.18,1180.18,12.938297792914227,13.520160883373364,26.45845867628759
2001-07-12,3.6,23.290001,23.290001,22.09,22.09,22.09,0,22.09,1180.18,1210.25,1180.18,1208.14,1208.14,12.162273257887477,12.757921442153815,24.920194700041293
2001-07-13,3.64,22.030001000000002,22.120001000000002,21.02,21.139999,21.139999,0,21.139999,1208.14,1218.54,1203.61,1215.68,1215.68,11.695895674981898,12.301919256546284,23.997814931528183
2001-07-16,3.63,21.690001000000002,22.91,21.58,22.91,22.91,0,22.91,1215.68,1219.63,1200.05,1202.45,1202.45,12.562692496690033,13.16047447419578,25.723166970885813
2001-07-17,3.63,23.540001,23.6,22.459999,22.610001,22.610001,0,22.610001,1202.45,1215.36,1196.14,1214.44,1214.44,12.517930240770966,13.121672886836791,25.639603127607757
2001-07-18,3.57,23.190001000000002,23.84,23.07,23.6,23.6,0,23.6,1214.44,1214.44,1198.33,1207.71,1207.71,13.01149307929768,13.601968506072467,26.613461585370146
2001-07-19,3.6,22.58,23.07,21.84,22.51,22.51,0,22.51,1207.71,1225.04,1205.8,1215.02,1215.02,12.469688835286092,13.06872905980265,25.53841789508874
2001-07-20,3.59,22.67,23.01,22.190001000000002,22.34,22.34,0,22.34,1215.02,1215.69,1207.04,1210.85,1210.85,12.331652119251089,12.92697853041625,25.25863064966734
2001-07-23,3.59,22.639999,23.870001000000002,22.51,23.74,23.74,0,23.74,1210.85,1215.22,1190.5,1191.03,1191.03,12.90798074920258,13.493562460801627,26.401543210004206
2001-07-24,3.59,24.200001,25.610001,24.16,25.24,25.24,0,25.24,1191.03,1191.03,1165.54,1171.65,1171.65,13.518151845621674,14.094205188018918,27.612357033640592
2001-07-25,3.62,24.92,25.23,23.92,24.0,24.0,0,24.0,1171.65,1190.52,1171.28,1190.49,1190.49,13.044144875098482,13.634351099542869,26.67849597464135
2001-07-26,3.59,24.02,24.23,22.98,23.01,23.01,0,23.01,1190.49,1204.18,1182.65,1202.93,1202.93,12.627127894052364,13.218560358670402,25.845688252722766
2001-07-27,3.57,23.02,23.129998999999998,21.93,22.0,22.0,0,22.0,1202.93,1209.26,1195.99,1205.82,1205.82,12.090735514703738,12.680286879777782,24.77102239448152
2001-07-30,3.56,22.48,23.030001000000002,22.48,22.690001000000002,22.690001000000002,0,22.690001000000002,1205.82,1209.05,1200.41,1204.52,1204.52,12.466397854683919,13.053664399969762,25.52006225465368
2001-07-31,3.53,22.309998999999998,22.450001,20.790001,21.620001000000002,21.620001000000002,0,21.620001000000002,1204.52,1222.74,1204.52,1211.23,1211.23,11.933479869427515,12.519042650029974,24.45252251945749
2001-08-01,3.56,20.969998999999998,20.99,20.129998999999998,20.559998999999998,20.559998999999998,0,20.559998999999998,1211.23,1223.04,1211.23,1215.93,1215.93,11.375795547331677,11.968625064823641,23.344420612155318
2001-08-02,3.57,20.33,20.48,19.690001000000002,20.09,20.09,0,20.09,1215.93,1226.27,1215.31,1220.75,1220.75,11.15230078127172,11.749151744859887,22.901452526131607
2001-08-03,3.57,20.23,21.030001000000002,19.83,19.889999,19.889999,0,19.889999,1220.75,1220.75,1205.31,1214.35,1214.35,10.980490062958438,11.57421192872414,22.554701991682577
2001-08-06,3.56,21.07,22.26,20.879998999999998,21.889999,21.889999,0,21.889999,1214.35,1214.35,1197.35,1200.48,1200.48,11.976380978633415,12.561677812463017,24.538058791096432
2001-08-07,3.56,21.43,21.51,20.73,21.01,21.01,0,21.01,1200.47,1207.56,1195.64,1204.4,1204.4,11.520859296493768,12.108067335498617,23.628926631992385
2001-08-08,3.46,21.52,22.57,20.719998999999998,22.32,22.32,0,22.32,1204.4,1206.79,1181.27,1183.53,1183.53,12.052858017770745,12.613685893268553,24.666543911039298
2001-08-09,3.48,22.02,22.43,21.639999,21.75,21.75,0,21.75,1183.53,1184.71,1174.68,1183.43,1183.43,11.735413214066739,12.299434436682986,24.034847650749725
2001-08-10,3.45,20.559998999999998,21.530001000000002,20.370001000000002,20.549999,20.549999,0,20.549999,1183.43,1193.33,1169.55,1190.16,1190.16,11.138052493826535,11.700392478363483,22.83844497219002
2001-08-13,3.43,20.58,20.690001000000002,20.24,20.42,20.42,0,20.42,1190.16,1193.82,1185.12,1191.29,1191.29,11.077973595488288,11.637585224378654,22.715558819866942
2001-08-14,3.46,19.950001,20.540001,19.93,20.48,20.48,0,20.48,1191.29,1198.79,1184.26,1186.73,1186.73,11.066377512803456,11.628721741246409,22.695099254049865
2001-08-15,3.47,20.139999,20.91,19.84,20.91,20.91,0,20.91,1186.73,1191.21,1177.61,1178.02,1178.02,11.220756375810652,11.780586241321885,23.001342617132536
2001-08-16,3.43,21.26,22.15,21.059998999999998,21.540001,21.540001,0,21.540001,1178.02,1181.8,1166.08,1181.66,1181.66,11.606076851610169,12.161164762525573,23.76724161413574
2001-08-17,3.39,21.940001000000002,24.24,21.91,23.84,23.84,0,23.84,1181.66,1181.66,1156.07,1161.97,1161.97,12.663136093450362,13.202610589334768,25.86574668278513
2001-08-20,3.44,24.83,24.85,22.870001000000002,22.870001000000002,22.870001000000002,0,22.870001000000002,1161.97,1171.41,1160.94,1171.41,1171.41,12.23171259808339,12.783589460719782,25.015302058803172
2001-08-21,3.41,22.549999,24.51,21.629998999999998,24.4,24.4,0,24.4,1171.41,1179.85,1156.56,1157.26,1157.26,12.912682343643041,13.453139199713974,26.365821543357015
2001-08-22,3.44,22.709999,23.280001000000002,22.34,22.440001000000002,22.440001000000002,0,22.440001000000002,1157.26,1168.56,1153.34,1165.31,1165.31,11.934160664515616,12.483163683781981,24.417324348297598
2001-08-23,3.46,22.049999,22.360001,21.85,22.23,22.23,0,22.23,1165.31,1169.86,1160.96,1162.09,1162.09,11.785705707954776,12.336374018717379,24.122079726672155
2001-08-24,3.48,21.299999,21.309998999999998,19.700001,19.709999,19.709999,0,19.709999,1162.09,1185.15,1162.09,1184.93,1184.93,10.62217597754352,11.186912098238963,21.809088075782483
2001-08-27,3.51,20.5,20.85,20.129998999999998,20.559998999999998,20.559998999999998,0,20.559998999999998,1184.93,1186.85,1178.07,1179.21,1179.21,11.0362670572963,11.603120782226597,22.639387839522897
2001-08-28,3.46,20.9,22.120001000000002,20.9,22.0,22.0,0,22.0,1179.21,1179.66,1161.17,1161.51,1161.51,11.65514617372287,12.205539645514136,23.860685819237005
2001-08-29,3.44,21.85,23.26,21.84,23.030001000000002,23.030001000000002,0,23.030001000000002,1161.51,1166.97,1147.38,1148.56,1148.56,12.078881603530363,12.619993331575643,24.698874935106005
2001-08-30,3.38,23.16,25.84,23.16,25.41,25.41,0,25.41,1148.6,1151.75,1124.87,1129.03,1129.03,13.132206682299397,13.654842035462707,26.787048717762104
2001-08-31,3.41,25.309998999999998,25.469998999999998,24.41,24.92,24.92,0,24.92,1129.03,1141.83,1126.38,1133.58,1133.58,12.923567756533089,13.452965716287395,26.376533472820483
2001-09-04,3.55,26.110001,26.17,24.190001000000002,25.85,25.85,0,25.85,1133.58,1155.4,1129.06,1132.94,1132.94,13.397158036847486,13.947974368596533,27.34513240544402
2001-09-05,3.47,26.219998999999998,27.370001000000002,26.219998999999998,26.35,26.35,0,26.35,1132.94,1135.52,1114.86,1131.74,1131.74,13.65325662581995,14.191092869681597,27.844349495501547
2001-09-06,3.4,27.23,28.73,27.23,28.610001,28.610001,0,28.610001,1131.74,1131.74,1105.83,1106.4,1106.4,14.519847223013016,15.03503682707992,29.554884050092937
2001-09-07,3.29,29.889999,31.299999,28.92,30.99,30.99,0,30.99,1106.4,1106.4,1082.12,1085.78,1085.78,15.463491934407557,15.952726365765216,31.416218300172773
2001-09-10,3.31,33.110001000000004,33.34,31.84,31.84,31.84,0,31.84,1085.78,1096.94,1073.15,1092.54,1092.54,15.991675060485704,16.48694734301,32.478622403495706
2001-09-17,2.72,43.200001,44.330002,39.77,41.759997999999996,41.759997999999996,0,41.759997999999996,1092.54,1092.54,1037.46,1038.77,1038.77,20.05613707727798,20.443113526503566,40.49925060378155
2001-09-18,2.69,41.07,42.169998,38.869999,38.869999,38.869999,0,38.869999,1038.77,1046.42,1029.25,1032.74,1032.74,18.54895192953768,18.929439438150155,37.478391367687834
2001-09-19,2.49,37.880001,44.259997999999996,37.5,40.560001,40.560001,0,40.560001,1032.74,1038.91,984.62,1016.1,1016.1,19.065599248759213,19.412127679934315,38.47772692869353
2001-09-20,2.56,41.400002,43.759997999999996,41.169998,43.740002000000004,43.740002000000004,0,43.740002000000004,1016.1,1016.1,984.49,984.54,984.54,19.92977590954382,20.274978719759986,40.20475462930381
2001-09-21,2.53,48.93,49.349998,42.66,42.66,42.66,0,42.66,984.54,984.54,944.75,965.8,965.8,19.065656911637973,19.400321380815058,38.46597829245303
2001-09-24,2.56,41.32,41.490002000000004,37.200001,37.75,37.75,0,37.75,965.8,1008.44,965.8,1003.45,1003.45,17.507392561671224,17.8592256613029,35.366618222974125
2001-09-25,2.51,37.060001,37.259997999999996,35.810001,35.810001,35.810001,0,35.810001,1003.45,1017.14,998.33,1012.27,1012.27,16.748229160801998,17.096223810348192,33.84445297115019
2001-09-26,2.48,35.0,35.740002000000004,34.490002000000004,35.259997999999996,35.259997999999996,0,35.259997999999996,1012.27,1020.29,1002.62,1007.04,1007.04,16.405276808057693,16.747336400124823,33.152613208182515
2001-09-27,2.43,35.450001,36.110001000000004,33.990002000000004,34.0,34.0,0,34.0,1007.04,1018.92,998.24,1018.61,1018.61,15.99824851899956,16.33726363869505,32.33551215769461
2001-09-28,2.49,33.080002,33.080002,31.74,31.93,31.93,0,31.93,1018.61,1040.94,1018.61,1040.94,1040.94,15.338937195524409,15.693937003759174,31.032874199283583
2001-10-01,2.47,33.419998,34.080002,32.290001000000004,32.32,32.32,0,32.32,1040.94,1040.94,1026.76,1038.55,1038.55,15.494200376239291,15.845540728320998,31.33974110456029
2001-10-02,2.43,32.41,32.639998999999996,31.16,31.18,31.18,0,31.18,1038.55,1051.33,1034.47,1051.33,1051.33,15.128361602203768,15.478266635326918,30.606628237530686
2001-10-03,2.38,32.400002,32.470001,31.15,31.34,31.34,0,31.34,1051.33,1075.38,1041.48,1072.28,1072.28,15.51360309927179,15.863138774606796,31.376741873878586
2001-10-04,2.37,31.370001000000002,32.16,30.309998999999998,31.969998999999998,31.969998999999998,0,31.969998999999998,1072.28,1084.12,1067.82,1069.62,1069.62,15.790382318499383,16.137586146061153,31.927968464560536
2001-10-05,2.33,32.68,34.389998999999996,32.639998999999996,33.389998999999996,33.389998999999996,0,33.389998999999996,1069.62,1072.35,1053.5,1071.38,1071.38,16.529417824778875,16.871324271052913,33.40074209583179
2001-10-09,2.35,35.25,35.529999,34.48,34.830002,34.830002,0,34.830002,1062.44,1063.37,1053.83,1056.75,1056.75,17.012497730356472,17.352629623997814,34.365127354354286
2001-10-10,2.35,34.169998,34.169998,31.34,31.6,31.6,0,31.6,1056.75,1081.62,1052.7,1080.99,1080.99,15.773040348870381,16.12097427430922,31.8940146231796
2001-10-11,2.44,30.93,32.16,30.83,31.5,31.5,0,31.5,1080.99,1099.16,1080.99,1097.43,1097.43,15.954883970458582,16.321634893602322,32.276518864060904
2001-10-12,2.4,32.48,36.560001,32.27,35.27,35.27,0,35.27,1097.43,1097.43,1072.15,1091.65,1091.65,17.79475930437809,18.153598943944985,35.948358248323075
2001-10-15,2.39,36.75,36.950001,35.240002000000004,35.310001,35.310001,0,35.310001,1091.65,1091.65,1078.19,1089.98,1089.98,17.78864068107248,18.14543873628577,35.93407941735825
2001-10-16,2.37,34.810001,35.32,32.849998,32.880001,32.880001,0,32.880001,1089.98,1101.66,1087.13,1097.54,1097.54,16.668726986407478,17.02499378106552,33.693720767472996
2001-10-17,2.37,32.439999,35.09,32.439999,35.080002,35.080002,0,35.080002,1097.54,1107.12,1076.57,1077.09,1077.09,17.46413926223397,17.813767887940685,35.277907150174656
2001-10-18,2.36,35.419998,35.610001000000004,34.849998,34.950001,34.950001,0,34.950001,1077.09,1077.94,1064.54,1068.61,1068.61,17.262542515226528,17.607955116756443,34.87049763198297
2001-10-19,2.34,34.759997999999996,35.459998999999996,33.889998999999996,34.110001000000004,34.110001000000004,0,34.110001000000004,1068.61,1075.52,1057.24,1073.48,1073.48,16.921826380390712,17.265873043938427,34.18769942432914
2001-10-22,2.35,34.470001,34.66,32.169998,32.25,32.25,0,32.25,1073.48,1090.57,1070.32,1089.9,1089.9,16.233712689286563,16.584514440769794,32.81822713005636
2001-10-23,2.37,32.240002000000004,32.459998999999996,31.299999,32.0,32.0,0,32.0,1089.9,1098.99,1081.53,1084.78,1084.78,16.02937366497622,16.38149850189268,32.4108721668689
2001-10-24,2.32,31.74,31.84,30.799999,30.950001,30.950001,0,30.950001,1084.78,1090.26,1079.98,1085.2,1085.2,15.507476046753368,15.8523067282905,31.35978277504387
2001-10-25,2.26,32.400002,32.919998,29.450001,29.459999,29.459999,0,29.459999,1085.2,1100.09,1065.64,1100.09,1100.09,14.95971829965697,15.300241394047134,30.259959693704104
2001-10-26,2.26,30.02,30.02,28.110001,28.42,28.42,0,28.42,1100.09,1110.61,1094.24,1104.61,1104.61,14.484964289288541,14.826886509556289,29.31185079884483
2001-10-29,2.18,30.43,31.67,30.309998999999998,31.639999,31.639999,0,31.639999,1104.61,1104.61,1078.3,1078.3,1078.3,15.766574474202457,16.08853927432574,31.855113748528197
2001-10-30,2.11,33.240002000000004,34.77,33.0,33.459998999999996,33.459998999999996,0,33.459998999999996,1078.3,1078.3,1053.61,1059.79,1059.79,16.401346367072392,16.707624964403067,33.10897133147546
2001-10-31,2.07,33.119999,33.59,32.27,33.560001,33.560001,0,33.560001,1059.79,1074.79,1057.55,1059.78,1059.78,16.45358981771301,16.754060173669927,33.20764999138294
2001-11-01,2.1,33.970001,34.57,32.0,32.310001,32.310001,0,32.310001,1059.78,1085.61,1054.31,1084.1,1084.1,16.19640266928093,16.508222199938018,32.70462486921895
2001-11-02,2.07,32.450001,32.669998,30.459999,30.709999,30.709999,0,30.709999,1084.1,1089.63,1075.58,1087.2,1087.2,15.4330181340855,15.741262648037605,31.174280782123105
2001-11-05,2.05,31.139999,31.209999,30.23,30.5,30.5,0,30.5,1087.2,1106.72,1087.2,1102.84,1102.84,15.54845135915184,15.858109521552933,31.406560880704774
2001-11-06,1.97,30.639999,31.190001000000002,28.719998999999998,28.799999,28.799999,0,28.799999,1102.84,1119.73,1095.36,1118.86,1118.86,14.892645332264465,15.194543526360917,30.08718885862538
2001-11-07,1.93,29.41,29.540001,28.110001,29.129998999999998,29.129998999999998,0,29.129998999999998,1118.86,1126.62,1112.98,1115.8,1115.8,15.02686925489536,15.321829439947237,30.348698694842597
2001-11-08,2.0,28.51,28.879998999999998,27.43,28.620001000000002,28.620001000000002,0,28.620001000000002,1115.8,1135.75,1115.42,1118.54,1118.54,14.79209271351715,15.098500053061002,29.890592766578152
2001-11-09,2.02,28.99,29.049999,27.34,27.440001000000002,27.440001000000002,0,27.440001000000002,1118.54,1123.02,1111.13,1120.31,1120.31,14.196884696331153,14.506845398420523,28.703730094751677
2001-11-13,2.07,27.950001,28.02,26.34,26.469998999999998,26.469998999999998,0,26.469998999999998,1118.33,1139.14,1118.33,1139.09,1139.09,13.915189231077989,14.238145672760993,28.15333490383898
2001-11-14,2.13,26.27,27.040001,26.26,26.559998999999998,26.559998999999998,0,26.559998999999998,1139.09,1148.28,1132.87,1141.21,1141.21,13.984318138738331,14.317252756188736,28.301570894927067
2001-11-15,2.34,26.33,26.459999,25.530001000000002,25.559998999999998,25.559998999999998,0,25.559998999999998,1141.21,1146.46,1135.06,1142.24,1142.24,13.447275306271422,13.81335931433,27.260634620601422
2001-11-16,2.41,25.76,25.950001,25.030001000000002,25.07,25.07,0,25.07,1142.24,1143.52,1129.92,1138.65,1138.65,13.139107890628111,13.514956325931621,26.654064216559732
2001-11-19,2.31,25.43,25.43,24.459999,24.459999,24.459999,0,24.459999,1138.65,1151.06,1138.65,1151.06,1151.06,12.962468087081675,13.326649997726804,26.28911808480848
2001-11-20,2.31,24.35,24.48,23.5,24.120001000000002,24.120001000000002,0,24.120001000000002,1151.06,1152.45,1142.17,1142.66,1142.66,12.686529180329103,13.048053429297624,25.734582609626727
2001-11-21,2.38,23.860001,24.42,23.84,24.190001000000002,24.190001000000002,0,24.190001000000002,1142.66,1142.66,1129.78,1137.03,1137.03,12.655711153031234,13.026353661448638,25.682064814479872
2001-11-23,2.41,23.93,23.940001000000002,23.0,23.25,23.25,0,23.25,1137.03,1151.05,1135.9,1150.34,1150.34,12.296760546649011,12.676467646343667,24.97322819299268
2001-11-26,2.43,24.219998999999998,24.74,23.75,23.790001,23.790001,0,23.790001,1150.34,1157.88,1146.17,1157.42,1157.42,12.662591976848375,13.047806023282305,25.71039800013068
2001-11-27,2.36,23.6,24.559998999999998,22.959999,24.0,24.0,0,24.0,1157.42,1163.38,1140.81,1149.5,1149.5,12.694139670528443,13.065698785134146,25.75983845566259
2001-11-28,2.26,24.57,25.91,24.290001,25.9,25.9,0,25.9,1149.5,1149.5,1128.29,1128.52,1128.52,13.471058374188374,13.820381722715638,27.29144009690401
2001-11-29,2.03,26.16,26.459999,25.139999,25.18,25.18,0,25.18,1128.52,1140.4,1125.51,1140.2,1140.2,13.245308792916035,13.562334026405665,26.8076428193217
2001-11-30,2.06,25.049999,25.299999,23.6,23.84,23.84,0,23.84,1140.2,1143.57,1135.89,1139.45,1139.45,12.5215213094001,12.843019369869012,25.364540679269112
2001-12-03,2.08,25.92,26.379998999999998,25.52,25.77,25.77,0,25.77,1139.45,1139.45,1125.78,1129.9,1129.9,13.432952118494882,13.754850366429537,27.18780248492442
2001-12-04,2.07,25.41,25.75,24.08,24.08,24.08,0,24.08,1129.9,1144.8,1128.86,1144.8,1144.8,12.707778350656099,13.032353699784608,25.740132050440707
2001-12-05,2.27,23.15,23.15,22.58,23.02,23.02,0,23.02,1143.77,1173.62,1143.77,1170.35,1170.35,12.396248028086802,12.760122203621904,25.156370231708706
2001-12-06,2.35,23.5,24.139999,23.35,23.709999,23.709999,0,23.709999,1170.35,1173.35,1164.43,1167.1,1167.1,12.73131573306614,13.106965539613157,25.838281272679296
2001-12-07,2.26,23.76,23.85,23.18,23.49,23.49,0,23.49,1167.1,1167.1,1152.66,1158.31,1158.31,12.52363391547226,12.882178494064306,25.405812409536566
2001-12-10,2.17,24.969998999999998,25.870001000000002,24.58,25.620001000000002,25.620001000000002,0,25.620001000000002,1158.31,1158.31,1139.66,1139.93,1139.93,13.465325398917003,13.8041309438172,27.269456342734202
2001-12-11,2.12,25.25,25.58,24.219998999999998,25.299999,25.299999,0,25.299999,1139.93,1150.89,1134.32,1136.76,1136.76,13.26198783537734,13.592067465330501,26.85405530070784
2001-12-12,2.13,25.0,25.91,24.66,24.870001000000002,24.870001000000002,0,24.870001000000002,1136.76,1141.58,1126.01,1137.07,1137.07,13.036593848418306,13.368320669480681,26.404914517898987
2001-12-13,2.2,25.48,25.93,25.030001000000002,25.91,25.91,0,25.91,1137.07,1137.07,1117.85,1119.38,1119.38,13.371797343643834,13.709093912840785,27.08089125648462
2001-12-14,2.22,25.280001000000002,25.530001000000002,24.23,24.629998999999998,24.629998999999998,0,24.629998999999998,1119.38,1128.28,1104.5,1123.07,1123.07,12.7433222792871,13.084806708474844,25.828128987761943
2001-12-17,2.24,25.02,25.059998999999998,23.959999,24.26,24.26,0,24.26,1123.09,1137.36,1122.34,1134.36,1134.36,12.673956842594293,13.021981033412317,25.69593787600661
2001-12-18,2.24,23.43,23.709999,23.190001000000002,23.290001,23.290001,0,23.290001,1134.36,1145.1,1134.36,1142.92,1142.92,12.252107399111651,12.602757817118231,24.854865216229882
2001-12-19,2.23,23.34,23.34,22.26,22.58,22.58,0,22.58,1142.92,1152.44,1134.75,1149.56,1149.56,11.943093810585651,12.29420713780587,24.23730094839152
2001-12-20,2.22,22.559998999999998,23.690001000000002,22.48,23.67,23.67,0,23.67,1149.56,1151.42,1139.93,1139.93,1139.93,12.423816110621487,12.770427047931094,25.19424315855258
2001-12-21,2.23,23.129998999999998,23.280001000000002,22.379998999999998,22.5,22.5,0,22.5,1139.93,1147.83,1139.93,1144.89,1144.89,11.851822649201495,12.20150960525541,24.053332254456905
2001-12-24,2.24,23.059998999999998,23.110001,22.620001000000002,22.620001000000002,22.620001000000002,0,22.620001000000002,1144.89,1147.83,1144.62,1144.65,1144.65,11.912670339041824,12.263851524926508,24.176521863968333
2001-12-26,2.34,22.360001,22.42,22.01,22.290001,22.290001,0,22.290001,1144.65,1159.18,1144.65,1149.37,1149.37,11.776869222442201,12.145238371081746,23.922107593523947
2001-12-27,2.27,22.01,22.01,21.59,21.59,21.59,0,21.59,1149.37,1157.13,1149.37,1157.13,1157.13,11.483842140327624,11.84360607824101,23.327448218568634
2001-12-28,2.26,21.4,21.59,21.120001000000002,21.4,21.4,0,21.4,1157.13,1164.64,1157.13,1161.02,1161.02,11.420274095023501,11.779657530059808,23.19993162508331
2001-12-31,2.17,22.5,23.799999,22.459999,23.799999,23.799999,0,23.799999,1161.02,1161.16,1148.04,1148.08,1148.08,12.58624833557542,12.927476191662208,25.513724527237628
2002-01-02,2.28,23.780001000000002,24.200001,22.709999,22.709999,22.709999,0,22.709999,1148.08,1154.67,1136.23,1154.67,1154.67,12.062291560619542,12.422871905415263,24.485163466034805
2002-01-03,2.24,22.219998999999998,22.43,21.33,21.34,21.34,0,21.34,1154.67,1165.27,1154.01,1165.27,1165.27,11.431039184285396,11.788546632392467,23.219585816677863
2002-01-04,2.25,20.969998999999998,21.530001000000002,20.4,20.450001,20.450001,0,20.450001,1165.27,1176.55,1163.42,1172.51,1172.51,11.014156021415147,11.375490401954721,22.389646423369868
2002-01-07,2.19,21.41,22.15,21.35,21.940001000000002,21.940001000000002,0,21.940001000000002,1172.51,1176.97,1163.55,1164.89,1164.89,11.75755411862076,12.1069687038123,23.86452282243306
2002-01-08,2.19,21.629998999999998,22.290001,21.280001000000002,21.83,21.83,0,21.83,1164.89,1167.6,1157.46,1160.71,1160.71,11.655765304982992,12.003926078255859,23.65969138323885
2002-01-09,2.17,21.299999,22.42,20.66,22.129998999999998,22.129998999999998,0,22.129998999999998,1160.71,1174.26,1151.89,1155.14,1155.14,11.763175968263795,12.106502169991927,23.869678138255722
2002-01-10,2.1,22.280001000000002,22.780001000000002,21.780001000000002,22.360001,22.360001,0,22.360001,1155.14,1159.93,1150.85,1156.55,1156.55,11.907255917707175,12.239914231682974,24.14717014939015
2002-01-11,1.98,22.290001,22.84,21.92,22.6,22.6,0,22.6,1156.55,1159.41,1145.45,1145.6,1145.6,11.932294376454252,12.242976624491234,24.175271000945486
2002-01-14,2.0,23.940001000000002,24.040001,23.24,23.58,23.58,0,23.58,1145.6,1145.6,1138.15,1138.41,1138.41,12.376619564191628,12.688469993688955,25.065089557880583
2002-01-15,1.99,23.389999,23.74,22.58,22.700001,22.700001,0,22.700001,1138.41,1148.81,1136.88,1146.19,1146.19,11.991157355705695,12.303569305840824,24.29472666154652
2002-01-16,2.01,23.42,23.6,22.870001000000002,23.450001,23.450001,0,23.450001,1146.19,1146.19,1127.49,1127.57,1127.57,12.189570108040016,12.499995273573177,24.689565381613193
2002-01-17,2.09,23.34,23.549999,22.129998999999998,22.25,22.25,0,22.25,1127.57,1139.27,1127.57,1138.88,1138.88,11.667636920107611,11.993653152543288,23.6612900726509
2002-01-18,2.08,22.969998999999998,23.07,22.219998999999998,22.52,22.52,0,22.52,1138.88,1138.88,1124.45,1127.58,1127.58,11.694757023442548,12.015994324448457,23.710751347891005
2002-01-22,2.11,22.93,23.83,22.76,23.610001,23.610001,0,23.610001,1127.58,1135.26,1117.91,1119.31,1119.31,12.176187262070016,12.499667099375529,24.675854361445545
2002-01-23,2.15,23.35,23.540001,21.68,21.879998999999998,21.879998999999998,0,21.879998999999998,1119.31,1131.94,1117.43,1128.18,1128.18,11.358524770752524,11.690748036842706,23.04927280759523
2002-01-24,2.22,21.190001000000002,21.34,20.74,21.15,21.15,0,21.15,1128.18,1139.5,1128.18,1132.15,1132.15,11.007280753005944,11.351526077433732,22.358806830439676
2002-01-25,2.25,21.360001,21.57,20.74,21.01,21.01,0,21.01,1132.15,1138.31,1127.82,1133.28,1133.28,10.94187979598928,11.291124601388105,22.233004397377385
2002-01-28,2.28,21.24,21.879998999999998,21.110001,21.139999,21.139999,0,21.139999,1133.28,1138.63,1126.66,1133.06,1133.06,11.0061840535285,11.360016027576876,22.366200081105376
2002-01-29,2.23,20.92,24.99,20.690001000000002,24.35,24.35,0,24.35,1133.06,1137.47,1098.74,1100.64,1100.64,12.34420454597796,12.680376100722128,25.024580646700088
2002-01-30,2.23,24.58,26.879998999999998,23.219998999999998,23.219998999999998,23.219998999999998,0,23.219998999999998,1100.64,1113.79,1081.66,1113.57,1113.57,11.90185251242417,12.241973313245921,24.143825825670092
2002-01-31,2.29,22.450001,22.700001,21.09,21.09,21.09,0,21.09,1113.57,1130.21,1113.3,1130.2,1130.2,10.95125201115593,11.30573859905121,22.25699061020714
2002-02-01,2.22,21.120001000000002,21.43,20.950001,21.120001000000002,21.120001000000002,0,21.120001000000002,1130.2,1130.2,1118.51,1122.2,1122.2,10.894828048501722,11.236047942573123,22.130875991074845
2002-02-04,2.19,22.77,25.15,22.690001000000002,24.870001000000002,24.870001000000002,0,24.870001000000002,1122.2,1122.2,1092.25,1094.44,1094.44,12.543325549670612,12.871608304795132,25.414933854465744
2002-02-05,2.22,25.26,26.190001000000002,24.51,25.450001,25.450001,0,25.450001,1094.44,1100.96,1082.58,1090.02,1090.02,12.785525396034245,13.11696053142498,25.902485927459225
2002-02-06,2.2,25.530001000000002,27.32,25.34,26.09,26.09,0,26.09,1090.02,1093.58,1077.78,1083.51,1083.51,13.034341268844742,13.36082932981651,26.395170598661252
2002-02-07,2.2,25.99,26.540001,24.24,25.110001,25.110001,0,25.110001,1083.51,1094.03,1078.44,1080.17,1080.17,12.500044462582196,12.825526099872036,25.32557056245423
2002-02-08,2.16,24.559998999999998,24.67,23.07,23.26,23.26,0,23.26,1080.17,1096.3,1079.91,1096.22,1096.22,11.742148861036526,12.066461864417874,23.8086107254544
2002-02-11,2.21,24.040001,24.040001,21.780001000000002,21.780001000000002,21.780001000000002,0,21.780001000000002,1096.22,1112.01,1094.68,1111.94,1111.94,11.13854524714111,11.47512270784523,22.61366795498634
2002-02-12,2.26,22.299999,22.440001000000002,21.440001000000002,21.620001000000002,21.620001000000002,0,21.620001000000002,1111.94,1112.68,1102.98,1107.5,1107.5,11.007561152641983,11.350377946756225,22.35793909939821
2002-02-13,2.27,20.92,21.17,20.549999,20.85,20.85,0,20.85,1107.5,1120.56,1107.5,1118.51,1118.51,10.7142073281899,11.06196390022194,21.77617122841184
