Id,iv30,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,RSI,len,rsi,LRSI,len,lrsi,TSI,len,tsi,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,iv30,stockpx
1050,iv30,1050,2014-03-20 00:00:00,,,,37.42,,,stockpx,1050,2014-03-20 00:00:00,,,,37.77,,,HVStrategy,1050,735312.0,RSI,1050,61.75881237595535,LRSI,1050,0.8109355533977659,TSI,1050,14.418087965198328,Broker,1050,100036.63999999998,100036.63999999998,BuySell,1050,,,BuySell,1050,,,DataTrades,1050,,
1051,iv30,1051,2014-03-21 00:00:00,,,,34.68,,,stockpx,1051,2014-03-21 00:00:00,,,,37.92,,,HVStrategy,1051,735313.0,RSI,1051,51.73473615052347,LRSI,1051,0.6238268419032083,TSI,1051,12.485991306283694,Broker,1051,100036.63999999998,100036.63999999998,BuySell,1051,,,BuySell,1051,,,DataTrades,1051,,
1052,iv30,1052,2014-03-24 00:00:00,,,,36.28,,,stockpx,1052,2014-03-24 00:00:00,,,,36.8,,,HVStrategy,1052,735316.0,RSI,1052,56.204915018536234,LRSI,1052,0.8305230757572714,TSI,1052,12.513792393064266,Broker,1052,100036.63999999998,100036.63999999998,BuySell,1052,,,BuySell,1052,,,DataTrades,1052,,
1053,iv30,1053,2014-03-25 00:00:00,,,,36.81,,,stockpx,1053,2014-03-25 00:00:00,,,,36.11,,,HVStrategy,1053,735317.0,RSI,1053,57.60559627829226,LRSI,1053,0.8177527812826862,TSI,1053,13.009504690180076,Broker,1053,100036.63999999998,100036.63999999998,BuySell,1053,,,BuySell,1053,,,DataTrades,1053,,
1054,iv30,1054,2014-03-26 00:00:00,,,,36.7,,,stockpx,1054,2014-03-26 00:00:00,,,,35.89,,,HVStrategy,1054,735318.0,RSI,1054,57.19672499809102,LRSI,1054,0.807685718017242,TSI,1054,13.265843969602834,Broker,1054,100036.63999999998,100036.63999999998,BuySell,1054,,,BuySell,1054,,,DataTrades,1054,,
1055,iv30,1055,2014-03-27 00:00:00,,,,36.52,,,stockpx,1055,2014-03-27 00:00:00,,,,35.66,,,HVStrategy,1055,735319.0,RSI,1055,56.49014856201355,LRSI,1055,0.9001659784940543,TSI,1055,13.25989251749689,Broker,1055,100036.63999999998,100036.63999999998,BuySell,1055,,,BuySell,1055,,,DataTrades,1055,,
1056,iv30,1056,2014-03-28 00:00:00,,,,35.77,,,stockpx,1056,2014-03-28 00:00:00,,,,35.9,,,HVStrategy,1056,735320.0,RSI,1056,53.523242184229474,LRSI,1056,0.7329830915338981,TSI,1056,12.378366762183292,Broker,1056,100036.63999999998,100036.63999999998,BuySell,1056,,,BuySell,1056,,,DataTrades,1056,,
1057,iv30,1057,2014-03-31 00:00:00,,,,36.32,,,stockpx,1057,2014-03-31 00:00:00,,,,35.86,,,HVStrategy,1057,735323.0,RSI,1057,55.37422753445786,LRSI,1057,0.9396651416269116,TSI,1057,12.170679857186864,Broker,1057,100036.63999999998,100036.63999999998,BuySell,1057,,,BuySell,1057,,,DataTrades,1057,,
1058,iv30,1058,2014-04-01 00:00:00,,,,37.2,,,stockpx,1058,2014-04-01 00:00:00,,,,36.34,,,HVStrategy,1058,735324.0,RSI,1058,58.23994200256826,LRSI,1058,0.7941070104614791,TSI,1058,12.818365721254086,Broker,1058,100036.63999999998,100036.63999999998,BuySell,1058,,,BuySell,1058,,,DataTrades,1058,,
1059,iv30,1059,2014-04-02 00:00:00,,,,37.27,,,stockpx,1059,2014-04-02 00:00:00,,,,36.66,,,HVStrategy,1059,735325.0,RSI,1059,58.46841021124498,LRSI,1059,0.9316222378467637,TSI,1059,13.412084068763303,Broker,1059,100036.63999999998,100036.63999999998,BuySell,1059,,,BuySell,1059,,,DataTrades,1059,,
1060,iv30,1060,2014-04-03 00:00:00,,,,38.53,,,stockpx,1060,2014-04-03 00:00:00,,,,35.57,,,HVStrategy,1060,735326.0,RSI,1060,62.45062420178016,LRSI,1060,1.0,TSI,1060,15.08580778344263,Broker,1060,100036.63999999998,100036.63999999998,BuySell,1060,,,BuySell,1060,,,DataTrades,1060,,
1061,iv30,1061,2014-04-04 00:00:00,,,,41.02,,,stockpx,1061,2014-04-04 00:00:00,,,,34.12,,,HVStrategy,1061,735327.0,RSI,1061,68.81438487137748,LRSI,1061,0.9872534520641607,TSI,1061,18.709271118454065,Broker,1061,100036.63999999998,100036.63999999998,BuySell,1061,,,BuySell,1061,,,DataTrades,1061,,
1062,iv30,1062,2014-04-07 00:00:00,,,,45.18,,,stockpx,1062,2014-04-07 00:00:00,,,,33.2,,,HVStrategy,1062,735330.0,RSI,1062,76.10156166062168,LRSI,1062,0.9848671043686206,TSI,1062,24.978964108998312,Broker,1062,100036.63999999998,100036.63999999998,BuySell,1062,,,BuySell,1062,,,DataTrades,1062,,
1063,iv30,1063,2014-04-08 00:00:00,,,,43.23,,,stockpx,1063,2014-04-08 00:00:00,,,,33.82,,,HVStrategy,1063,735331.0,RSI,1063,68.07187384375597,LRSI,1063,0.8028591181387279,TSI,1063,27.129724623823957,Broker,1063,100079.86999999998,100036.63999999998,BuySell,1063,,43.23,BuySell,1063,,,DataTrades,1063,,
1064,iv30,1064,2014-04-09 00:00:00,,,,40.39,,,stockpx,1064,2014-04-09 00:00:00,,,,34.81,,,HVStrategy,1064,735332.0,RSI,1064,58.406193909561615,LRSI,1064,1.0,TSI,1064,25.233280774437283,Broker,1064,100079.86999999998,100039.47999999998,BuySell,1064,,,BuySell,1064,,,DataTrades,1064,,
1065,iv30,1065,2014-04-10 00:00:00,,,,43.66,,,stockpx,1065,2014-04-10 00:00:00,,,,33.33,,,HVStrategy,1065,735333.0,RSI,1065,64.6331424089399,LRSI,1065,1.0,TSI,1065,26.09555667184269,Broker,1065,100079.86999999998,100036.20999999998,BuySell,1065,,,BuySell,1065,,,DataTrades,1065,,
1066,iv30,1066,2014-04-11 00:00:00,,,,43.58,,,stockpx,1066,2014-04-11 00:00:00,,,,32.91,,,HVStrategy,1066,735334.0,RSI,1066,64.37920939473949,LRSI,1066,1.0,TSI,1066,26.633054104441623,Broker,1066,100079.86999999998,100036.28999999998,BuySell,1066,,,BuySell,1066,,,DataTrades,1066,,
1067,iv30,1067,2014-04-14 00:00:00,,,,47.57,,,stockpx,1067,2014-04-14 00:00:00,,,,33.23,,,HVStrategy,1067,735337.0,RSI,1067,70.5862181208959,LRSI,1067,1.0,TSI,1067,29.483027884119117,Broker,1067,100079.86999999998,100032.29999999997,BuySell,1067,,,BuySell,1067,,,DataTrades,1067,,
1068,iv30,1068,2014-04-15 00:00:00,,,,44.63,,,stockpx,1068,2014-04-15 00:00:00,,,,34.03,,,HVStrategy,1068,735338.0,RSI,1068,62.01166818095114,LRSI,1068,1.0,TSI,1068,28.488889334737767,Broker,1068,100079.86999999998,100035.23999999998,BuySell,1068,,,BuySell,1068,,,DataTrades,1068,,
1069,iv30,1069,2014-04-16 00:00:00,,,,35.29,,,stockpx,1069,2014-04-16 00:00:00,,,,36.16,,,HVStrategy,1069,735339.0,RSI,1069,43.805922255519214,LRSI,1069,0.519644486275329,TSI,1069,19.10225533117912,Broker,1069,100044.57999999999,100044.57999999999,BuySell,1069,35.29,,BuySell,1069,,,DataTrades,1069,7.939999999999998,
1070,iv30,1070,2014-04-17 00:00:00,,,,35.49,,,stockpx,1070,2014-04-17 00:00:00,,,,36.5,,,HVStrategy,1070,735340.0,RSI,1070,44.18381021339679,LRSI,1070,0.5049182904220259,TSI,1070,12.871819177212679,Broker,1070,100044.57999999999,100044.57999999999,BuySell,1070,,,BuySell,1070,,,DataTrades,1070,,
1071,iv30,1071,2014-04-21 00:00:00,,,,34.78,,,stockpx,1071,2014-04-21 00:00:00,,,,36.35,,,HVStrategy,1071,735344.0,RSI,1071,43.07635918553877,LRSI,1071,0.3639867668797238,TSI,1071,7.893285993794138,Broker,1071,100044.57999999999,100044.57999999999,BuySell,1071,,,BuySell,1071,,,DataTrades,1071,,
1072,iv30,1072,2014-04-22 00:00:00,,,,33.47,,,stockpx,1072,2014-04-22 00:00:00,,,,36.25,,,HVStrategy,1072,735345.0,RSI,1072,41.03278687033746,LRSI,1072,0.12383001783448595,TSI,1072,3.3146630467506406,Broker,1072,100044.57999999999,100044.57999999999,BuySell,1072,,,BuySell,1072,,,DataTrades,1072,,
1073,iv30,1073,2014-04-23 00:00:00,,,,33.13,,,stockpx,1073,2014-04-23 00:00:00,,,,35.46,,,HVStrategy,1073,735346.0,RSI,1073,40.49581263999076,LRSI,1073,0.0,TSI,1073,-0.38137953556938226,Broker,1073,100044.57999999999,100044.57999999999,BuySell,1073,,,BuySell,1073,,,DataTrades,1073,,
1074,iv30,1074,2014-04-24 00:00:00,,,,32.82,,,stockpx,1074,2014-04-24 00:00:00,,,,35.26,,,HVStrategy,1074,735347.0,RSI,1074,39.982058843834835,LRSI,1074,0.0,TSI,1074,-3.457398645720802,Broker,1074,100044.57999999999,100044.57999999999,BuySell,1074,,,BuySell,1074,,,DataTrades,1074,,
1075,iv30,1075,2014-04-25 00:00:00,,,,31.93,,,stockpx,1075,2014-04-25 00:00:00,,,,34.44,,,HVStrategy,1075,735348.0,RSI,1075,38.47297392229799,LRSI,1075,0.0,TSI,1075,-6.440368448196958,Broker,1075,100044.57999999999,100044.57999999999,BuySell,1075,,,BuySell,1075,,,DataTrades,1075,,
1076,iv30,1076,2014-04-28 00:00:00,,,,34.32,,,stockpx,1076,2014-04-28 00:00:00,,,,33.8,,,HVStrategy,1076,735351.0,RSI,1076,44.527986296515984,LRSI,1076,0.0,TSI,1076,-7.206061213454331,Broker,1076,100044.57999999999,100044.57999999999,BuySell,1076,,,BuySell,1076,,,DataTrades,1076,,
1077,iv30,1077,2014-04-29 00:00:00,,,,36.7,,,stockpx,1077,2014-04-29 00:00:00,,,,35.86,,,HVStrategy,1077,735352.0,RSI,1077,49.82355645687804,LRSI,1077,0.22012983472311745,TSI,1077,-6.207972453408778,Broker,1077,100044.57999999999,100044.57999999999,BuySell,1077,,,BuySell,1077,,,DataTrades,1077,,
1078,iv30,1078,2014-04-30 00:00:00,,,,37.22,,,stockpx,1078,2014-04-30 00:00:00,,,,35.86,,,HVStrategy,1078,735353.0,RSI,1078,50.92586337321604,LRSI,1078,0.3047761336516976,TSI,1078,-5.070573897003898,Broker,1078,100044.57999999999,100044.57999999999,BuySell,1078,,,BuySell,1078,,,DataTrades,1078,,
1079,iv30,1079,2014-05-01 00:00:00,,,,37.78,,,stockpx,1079,2014-05-01 00:00:00,,,,36.32,,,HVStrategy,1079,735354.0,RSI,1079,52.14512856965979,LRSI,1079,0.4752125057825193,TSI,1079,-3.782292871873368,Broker,1079,100044.57999999999,100044.57999999999,BuySell,1079,,,BuySell,1079,,,DataTrades,1079,,
1080,iv30,1080,2014-05-02 00:00:00,,,,40.16,,,stockpx,1080,2014-05-02 00:00:00,,,,36.84,,,HVStrategy,1080,735355.0,RSI,1080,57.03132664276928,LRSI,1080,0.7578712532686311,TSI,1080,-1.1671142066048081,Broker,1080,100044.57999999999,100044.57999999999,BuySell,1080,,,BuySell,1080,,,DataTrades,1080,,
1081,iv30,1081,2014-05-05 00:00:00,,,,38.98,,,stockpx,1081,2014-05-05 00:00:00,,,,36.94,,,HVStrategy,1081,735358.0,RSI,1081,54.08287236760757,LRSI,1081,0.8288857008722297,TSI,1081,0.17456802591537454,Broker,1081,100044.57999999999,100044.57999999999,BuySell,1081,,,BuySell,1081,,,DataTrades,1081,,
1082,iv30,1082,2014-05-06 00:00:00,,,,41.22,,,stockpx,1082,2014-05-06 00:00:00,,,,36.66,,,HVStrategy,1082,735359.0,RSI,1082,58.47194902745359,LRSI,1082,1.0,TSI,1082,2.689468703709544,Broker,1082,100044.57999999999,100044.57999999999,BuySell,1082,,,BuySell,1082,,,DataTrades,1082,,
1083,iv30,1083,2014-05-07 00:00:00,,,,38.84,,,stockpx,1083,2014-05-07 00:00:00,,,,33.92,,,HVStrategy,1083,735360.0,RSI,1083,52.7071806586905,LRSI,1083,1.0,TSI,1083,3.104527045749197,Broker,1083,100044.57999999999,100044.57999999999,BuySell,1083,,,BuySell,1083,,,DataTrades,1083,,
1084,iv30,1084,2014-05-08 00:00:00,,,,35.67,,,stockpx,1084,2014-05-08 00:00:00,,,,33.74,,,HVStrategy,1084,735361.0,RSI,1084,46.176976310364076,LRSI,1084,0.7137199908160673,TSI,1084,1.3479142343339527,Broker,1084,100044.57999999999,100044.57999999999,BuySell,1084,,,BuySell,1084,,,DataTrades,1084,,
1085,iv30,1085,2014-05-09 00:00:00,,,,34.26,,,stockpx,1085,2014-05-09 00:00:00,,,,33.75,,,HVStrategy,1085,735362.0,RSI,1085,43.590022848056215,LRSI,1085,0.60150105437482,TSI,1085,-0.9197258636007571,Broker,1085,100044.57999999999,100044.57999999999,BuySell,1085,,,BuySell,1085,,,DataTrades,1085,,
1086,iv30,1086,2014-05-12 00:00:00,,,,35.64,,,stockpx,1086,2014-05-12 00:00:00,,,,34.33,,,HVStrategy,1086,735365.0,RSI,1086,46.73522031022686,LRSI,1086,0.5184690777363337,TSI,1086,-1.8181891384880244,Broker,1086,100044.57999999999,100044.57999999999,BuySell,1086,,,BuySell,1086,,,DataTrades,1086,,
1087,iv30,1087,2014-05-13 00:00:00,,,,32.9,,,stockpx,1087,2014-05-13 00:00:00,,,,34.35,,,HVStrategy,1087,735366.0,RSI,1087,41.75696589714532,LRSI,1087,0.16090943631354857,TSI,1087,-4.200599459598341,Broker,1087,100044.57999999999,100044.57999999999,BuySell,1087,,,BuySell,1087,,,DataTrades,1087,,
1088,iv30,1088,2014-05-14 00:00:00,,,,33.19,,,stockpx,1088,2014-05-14 00:00:00,,,,34.16,,,HVStrategy,1088,735367.0,RSI,1088,42.455628921383465,LRSI,1088,0.05441642693889176,TSI,1088,-5.884142006347293,Broker,1088,100044.57999999999,100044.57999999999,BuySell,1088,,,BuySell,1088,,,DataTrades,1088,,
1089,iv30,1089,2014-05-15 00:00:00,,,,32.37,,,stockpx,1089,2014-05-15 00:00:00,,,,33.8,,,HVStrategy,1089,735368.0,RSI,1089,40.9594669815695,LRSI,1089,0.0,TSI,1089,-7.716223914075429,Broker,1089,100044.57999999999,100044.57999999999,BuySell,1089,,,BuySell,1089,,,DataTrades,1089,,
1090,iv30,1090,2014-05-16 00:00:00,,,,31.88,,,stockpx,1090,2014-05-16 00:00:00,,,,33.36,,,HVStrategy,1090,735369.0,RSI,1090,40.05117496630931,LRSI,1090,0.0,TSI,1090,-9.486924788457074,Broker,1090,100044.57999999999,100044.57999999999,BuySell,1090,,,BuySell,1090,,,DataTrades,1090,,
1091,iv30,1091,2014-05-19 00:00:00,,,,30.45,,,stockpx,1091,2014-05-19 00:00:00,,,,33.91,,,HVStrategy,1091,735372.0,RSI,1091,37.44170974507436,LRSI,1091,0.0,TSI,1091,-11.765536633400393,Broker,1091,100044.57999999999,100044.57999999999,BuySell,1091,,,BuySell,1091,,,DataTrades,1091,,
1092,iv30,1092,2014-05-20 00:00:00,,,,29.09,,,stockpx,1092,2014-05-20 00:00:00,,,,33.8,,,HVStrategy,1092,735373.0,RSI,1092,35.09950529729254,LRSI,1092,0.0,TSI,1092,-14.4034086988579,Broker,1092,100044.57999999999,100044.57999999999,BuySell,1092,,,BuySell,1092,,,DataTrades,1092,,
1093,iv30,1093,2014-05-21 00:00:00,,,,28.47,,,stockpx,1093,2014-05-21 00:00:00,,,,34.35,,,HVStrategy,1093,735374.0,RSI,1093,34.05365312786981,LRSI,1093,0.0,TSI,1093,-16.90836029027444,Broker,1093,100044.57999999999,100044.57999999999,BuySell,1093,,,BuySell,1093,,,DataTrades,1093,,
1094,iv30,1094,2014-05-22 00:00:00,,,,28.35,,,stockpx,1094,2014-05-22 00:00:00,,,,34.84,,,HVStrategy,1094,735375.0,RSI,1094,33.8434601009822,LRSI,1094,0.0,TSI,1094,-19.042317308112597,Broker,1094,100044.57999999999,100044.57999999999,BuySell,1094,,,BuySell,1094,,,DataTrades,1094,,
1095,iv30,1095,2014-05-23 00:00:00,,,,26.57,,,stockpx,1095,2014-05-23 00:00:00,,,,34.98,,,HVStrategy,1095,735376.0,RSI,1095,30.80598239627328,LRSI,1095,0.0,TSI,1095,-21.808407167010614,Broker,1095,100044.57999999999,100044.57999999999,BuySell,1095,,,BuySell,1095,,,DataTrades,1095,,
1096,iv30,1096,2014-05-27 00:00:00,,,,28.8,,,stockpx,1096,2014-05-27 00:00:00,,,,34.99,,,HVStrategy,1096,735380.0,RSI,1096,38.279688168384766,LRSI,1096,0.0,TSI,1096,-22.147968351924572,Broker,1096,100044.57999999999,100044.57999999999,BuySell,1096,,,BuySell,1096,,,DataTrades,1096,,
1097,iv30,1097,2014-05-28 00:00:00,,,,28.21,,,stockpx,1097,2014-05-28 00:00:00,,,,34.78,,,HVStrategy,1097,735381.0,RSI,1097,37.136799942229516,LRSI,1097,0.0,TSI,1097,-22.75175582747124,Broker,1097,100044.57999999999,100044.57999999999,BuySell,1097,,,BuySell,1097,,,DataTrades,1097,,
1098,iv30,1098,2014-05-29 00:00:00,,,,57.8,,,stockpx,1098,2014-05-29 00:00:00,,,,34.85,,,HVStrategy,1098,735382.0,RSI,1098,75.93798525872613,LRSI,1098,0.659869054382522,TSI,1098,-1.3183724659365026,Broker,1098,100044.57999999999,100044.57999999999,BuySell,1098,,,BuySell,1098,,,DataTrades,1098,,
1099,iv30,1099,2014-05-30 00:00:00,,,,29.0,,,stockpx,1099,2014-05-30 00:00:00,,,,34.53,,,HVStrategy,1099,735383.0,RSI,1099,46.107834870204,LRSI,1099,0.45555522175151825,TSI,1099,-3.509265569659749,Broker,1099,100073.57999999999,100044.57999999999,BuySell,1099,,29.0,BuySell,1099,,,DataTrades,1099,,
1100,iv30,1100,2014-06-02 00:00:00,,,,29.64,,,stockpx,1100,2014-06-02 00:00:00,,,,34.91,,,HVStrategy,1100,735386.0,RSI,1100,46.60975023938392,LRSI,1100,0.712214431912135,TSI,1100,-4.396379202204729,Broker,1100,100073.57999999999,100043.93999999999,BuySell,1100,,,BuySell,1100,,,DataTrades,1100,,
1101,iv30,1101,2014-06-03 00:00:00,,,,30.65,,,stockpx,1101,2014-06-03 00:00:00,,,,34.67,,,HVStrategy,1101,735387.0,RSI,1101,47.44165314743066,LRSI,1101,0.7580035121893817,TSI,1101,-4.55826351545732,Broker,1101,100073.57999999999,100042.93,BuySell,1101,,,BuySell,1101,,,DataTrades,1101,,
1102,iv30,1102,2014-06-04 00:00:00,,,,31.15,,,stockpx,1102,2014-06-04 00:00:00,,,,34.74,,,HVStrategy,1102,735388.0,RSI,1102,47.87465815614433,LRSI,1102,0.6840027309678952,TSI,1102,-4.489907309614094,Broker,1102,100073.57999999999,100042.43,BuySell,1102,,,BuySell,1102,,,DataTrades,1102,,
1103,iv30,1103,2014-06-05 00:00:00,,,,30.87,,,stockpx,1103,2014-06-05 00:00:00,,,,34.91,,,HVStrategy,1103,735389.0,RSI,1103,47.63796964538675,LRSI,1103,0.49635168283001446,TSI,1103,-4.5281127917189465,Broker,1103,100073.57999999999,100042.70999999999,BuySell,1103,,,BuySell,1103,,,DataTrades,1103,,
1104,iv30,1104,2014-06-06 00:00:00,,,,31.56,,,stockpx,1104,2014-06-06 00:00:00,,,,35.89,,,HVStrategy,1104,735390.0,RSI,1104,48.31608355006402,LRSI,1104,0.23111967850923318,TSI,1104,-4.327105817300674,Broker,1104,100073.57999999999,100042.01999999999,BuySell,1104,,,BuySell,1104,,,DataTrades,1104,,
1105,iv30,1105,2014-06-09 00:00:00,,,,32.38,,,stockpx,1105,2014-06-09 00:00:00,,,,36.03,,,HVStrategy,1105,735393.0,RSI,1105,49.15874261933622,LRSI,1105,0.14342480362845453,TSI,1105,-3.902839127066487,Broker,1105,100041.19999999998,100041.19999999998,BuySell,1105,32.38,,BuySell,1105,,,DataTrades,1105,-3.3800000000000026,
1106,iv30,1106,2014-06-10 00:00:00,,,,34.16,,,stockpx,1106,2014-06-10 00:00:00,,,,36.25,,,HVStrategy,1106,735394.0,RSI,1106,51.025373512954204,LRSI,1106,0.37599412870800863,TSI,1106,-2.9875724637286107,Broker,1106,100041.19999999998,100041.19999999998,BuySell,1106,,,BuySell,1106,,,DataTrades,1106,,
1107,iv30,1107,2014-06-11 00:00:00,,,,34.25,,,stockpx,1107,2014-06-11 00:00:00,,,,36.64,,,HVStrategy,1107,735395.0,RSI,1107,51.123086688719944,LRSI,1107,0.46514397610662,TSI,1107,-2.227673332467857,Broker,1107,100041.19999999998,100041.19999999998,BuySell,1107,,,BuySell,1107,,,DataTrades,1107,,
1108,iv30,1108,2014-06-12 00:00:00,,,,34.43,,,stockpx,1108,2014-06-12 00:00:00,,,,36.69,,,HVStrategy,1108,735396.0,RSI,1108,51.33222719117036,LRSI,1108,0.6358757941896107,TSI,1108,-1.5496227498504274,Broker,1108,100041.19999999998,100041.19999999998,BuySell,1108,,,BuySell,1108,,,DataTrades,1108,,
1109,iv30,1109,2014-06-13 00:00:00,,,,34.89,,,stockpx,1109,2014-06-13 00:00:00,,,,36.94,,,HVStrategy,1109,735397.0,RSI,1109,51.898676964673434,LRSI,1109,0.9129701188712577,TSI,1109,-0.8345153199875477,Broker,1109,100041.19999999998,100041.19999999998,BuySell,1109,,,BuySell,1109,,,DataTrades,1109,,
1110,iv30,1110,2014-06-16 00:00:00,,,,32.24,,,stockpx,1110,2014-06-16 00:00:00,,,,34.84,,,HVStrategy,1110,735400.0,RSI,1110,48.40349806535009,LRSI,1110,0.7360784806273557,TSI,1110,-1.1340403504442926,Broker,1110,100041.19999999998,100041.19999999998,BuySell,1110,,,BuySell,1110,,,DataTrades,1110,,
1111,iv30,1111,2014-06-17 00:00:00,,,,32.7,,,stockpx,1111,2014-06-17 00:00:00,,,,34.34,,,HVStrategy,1111,735401.0,RSI,1111,49.04499795738964,LRSI,1111,0.7611200169090478,TSI,1111,-1.2206924557747092,Broker,1111,100041.19999999998,100041.19999999998,BuySell,1111,,,BuySell,1111,,,DataTrades,1111,,
1112,iv30,1112,2014-06-18 00:00:00,,,,31.96,,,stockpx,1112,2014-06-18 00:00:00,,,,34.82,,,HVStrategy,1112,735402.0,RSI,1112,48.01086954171774,LRSI,1112,0.6107982238077948,TSI,1112,-1.5564491636264777,Broker,1112,100041.19999999998,100041.19999999998,BuySell,1112,,,BuySell,1112,,,DataTrades,1112,,
1113,iv30,1113,2014-06-19 00:00:00,,,,31.39,,,stockpx,1113,2014-06-19 00:00:00,,,,34.64,,,HVStrategy,1113,735403.0,RSI,1113,47.185560340335485,LRSI,1113,0.39886664359700347,TSI,1113,-2.0490079897531417,Broker,1113,100041.19999999998,100041.19999999998,BuySell,1113,,,BuySell,1113,,,DataTrades,1113,,
1114,iv30,1114,2014-06-20 00:00:00,,,,30.99,,,stockpx,1114,2014-06-20 00:00:00,,,,34.09,,,HVStrategy,1114,735404.0,RSI,1114,46.58042793758128,LRSI,1114,0.21051841774194963,TSI,1114,-2.6194538942074463,Broker,1114,100041.19999999998,100041.19999999998,BuySell,1114,,,BuySell,1114,,,DataTrades,1114,,
1115,iv30,1115,2014-06-23 00:00:00,,,,32.94,,,stockpx,1115,2014-06-23 00:00:00,,,,33.58,,,HVStrategy,1115,735407.0,RSI,1115,49.95021756475844,LRSI,1115,0.26809684117116794,TSI,1115,-2.303366277760709,Broker,1115,100041.19999999998,100041.19999999998,BuySell,1115,,,BuySell,1115,,,DataTrades,1115,,
1116,iv30,1116,2014-06-24 00:00:00,,,,32.65,,,stockpx,1116,2014-06-24 00:00:00,,,,33.45,,,HVStrategy,1116,735408.0,RSI,1116,49.45061785589329,LRSI,1116,0.17933583830495783,TSI,1116,-2.1522490217354804,Broker,1116,100041.19999999998,100041.19999999998,BuySell,1116,,,BuySell,1116,,,DataTrades,1116,,
1117,iv30,1117,2014-06-25 00:00:00,,,,33.68,,,stockpx,1117,2014-06-25 00:00:00,,,,33.26,,,HVStrategy,1117,735409.0,RSI,1117,51.31321858148053,LRSI,1117,0.38119474926322355,TSI,1117,-1.5682121827653075,Broker,1117,100041.19999999998,100041.19999999998,BuySell,1117,,,BuySell,1117,,,DataTrades,1117,,
1118,iv30,1118,2014-06-26 00:00:00,,,,34.68,,,stockpx,1118,2014-06-26 00:00:00,,,,33.65,,,HVStrategy,1118,735410.0,RSI,1118,53.119332588149575,LRSI,1118,0.5934144285341405,TSI,1118,-0.6129456074807714,Broker,1118,100041.19999999998,100041.19999999998,BuySell,1118,,,BuySell,1118,,,DataTrades,1118,,
1119,iv30,1119,2014-06-27 00:00:00,,,,35.19,,,stockpx,1119,2014-06-27 00:00:00,,,,34.26,,,HVStrategy,1119,735411.0,RSI,1119,54.05543443967075,LRSI,1119,0.7256578267781515,TSI,1119,0.4448653861343907,Broker,1119,100041.19999999998,100041.19999999998,BuySell,1119,,,BuySell,1119,,,DataTrades,1119,,
1120,iv30,1120,2014-06-30 00:00:00,,,,37.34,,,stockpx,1120,2014-06-30 00:00:00,,,,35.15,,,HVStrategy,1120,735414.0,RSI,1120,57.87426006291388,LRSI,1120,0.9864158594372555,TSI,1120,2.3827434356378707,Broker,1120,100041.19999999998,100041.19999999998,BuySell,1120,,,BuySell,1120,,,DataTrades,1120,,
1121,iv30,1121,2014-07-01 00:00:00,,,,39.25,,,stockpx,1121,2014-07-01 00:00:00,,,,35.4,,,HVStrategy,1121,735415.0,RSI,1121,60.9773345452752,LRSI,1121,1.0,TSI,1121,4.946772147594145,Broker,1121,100041.19999999998,100041.19999999998,BuySell,1121,,,BuySell,1121,,,DataTrades,1121,,
1122,iv30,1122,2014-07-02 00:00:00,,,,40.07,,,stockpx,1122,2014-07-02 00:00:00,,,,35.83,,,HVStrategy,1122,735416.0,RSI,1122,62.262568423250855,LRSI,1122,1.0,TSI,1122,7.503767929599513,Broker,1122,100041.19999999998,100041.19999999998,BuySell,1122,,,BuySell,1122,,,DataTrades,1122,,
1123,iv30,1123,2014-07-03 00:00:00,,,,38.48,,,stockpx,1123,2014-07-03 00:00:00,,,,36.1,,,HVStrategy,1123,735417.0,RSI,1123,58.25598889034585,LRSI,1123,1.0,TSI,1123,8.74631193644578,Broker,1123,100041.19999999998,100041.19999999998,BuySell,1123,,,BuySell,1123,,,DataTrades,1123,,
1124,iv30,1124,2014-07-07 00:00:00,,,,39.42,,,stockpx,1124,2014-07-07 00:00:00,,,,35.52,,,HVStrategy,1124,735421.0,RSI,1124,59.89891587427219,LRSI,1124,1.0,TSI,1124,10.254896249240396,Broker,1124,100041.19999999998,100041.19999999998,BuySell,1124,,,BuySell,1124,,,DataTrades,1124,,
1125,iv30,1125,2014-07-08 00:00:00,,,,41.26,,,stockpx,1125,2014-07-08 00:00:00,,,,34.5,,,HVStrategy,1125,735422.0,RSI,1125,62.971049757203026,LRSI,1125,1.0,TSI,1125,12.436649907025357,Broker,1125,100041.19999999998,100041.19999999998,BuySell,1125,,,BuySell,1125,,,DataTrades,1125,,
1126,iv30,1126,2014-07-09 00:00:00,,,,39.79,,,stockpx,1126,2014-07-09 00:00:00,,,,34.82,,,HVStrategy,1126,735423.0,RSI,1126,59.077124863084144,LRSI,1126,1.0,TSI,1126,13.302439655434236,Broker,1126,100041.19999999998,100041.19999999998,BuySell,1126,,,BuySell,1126,,,DataTrades,1126,,
1127,iv30,1127,2014-07-10 00:00:00,,,,42.5,,,stockpx,1127,2014-07-10 00:00:00,,,,34.86,,,HVStrategy,1127,735424.0,RSI,1127,63.55178028366551,LRSI,1127,1.0,TSI,1127,15.374059669240722,Broker,1127,100041.19999999998,100041.19999999998,BuySell,1127,,,BuySell,1127,,,DataTrades,1127,,
