Id,iv30,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,RSI,len,rsi,LRSI,len,lrsi,TSI,len,tsi,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,iv30,stockpx
972,iv30,972,2013-11-25 00:00:00,,,,23.56,,,stockpx,972,2013-11-25 00:00:00,,,,37.68,,,HVStrategy,972,735197.0,RSI,972,57.510764976048485,LRSI,972,1.0,TSI,972,3.9285156180684755,Broker,972,100035.11,100035.11,BuySell,972,,,BuySell,972,,,DataTrades,972,,
973,iv30,973,2013-11-26 00:00:00,,,,22.5,,,stockpx,973,2013-11-26 00:00:00,,,,37.59,,,HVStrategy,973,735198.0,RSI,973,53.08885581228228,LRSI,973,1.0,TSI,973,4.303007509511845,Broker,973,100035.11,100035.11,BuySell,973,,,BuySell,973,,,DataTrades,973,,
974,iv30,974,2013-11-27 00:00:00,,,,22.11,,,stockpx,974,2013-11-27 00:00:00,,,,37.61,,,HVStrategy,974,735199.0,RSI,974,51.519309512391374,LRSI,974,0.8138727714050055,TSI,974,4.177441019068065,Broker,974,100035.11,100035.11,BuySell,974,,,BuySell,974,,,DataTrades,974,,
975,iv30,975,2013-11-29 00:00:00,,,,22.8,,,stockpx,975,2013-11-29 00:00:00,,,,38.11,,,HVStrategy,975,735201.0,RSI,975,54.10459855836777,LRSI,975,0.9780363548203741,TSI,975,4.786636825018887,Broker,975,100035.11,100035.11,BuySell,975,,,BuySell,975,,,DataTrades,975,,
976,iv30,976,2013-12-02 00:00:00,,,,24.93,,,stockpx,976,2013-12-02 00:00:00,,,,38.44,,,HVStrategy,976,735204.0,RSI,976,61.015672672730275,LRSI,976,0.7791172081866705,TSI,976,7.465646983635543,Broker,976,100035.11,100035.11,BuySell,976,,,BuySell,976,,,DataTrades,976,,
977,iv30,977,2013-12-03 00:00:00,,,,24.22,,,stockpx,977,2013-12-03 00:00:00,,,,38.3,,,HVStrategy,977,735205.0,RSI,977,57.88658497470783,LRSI,977,0.778241908807057,TSI,977,8.7721854138576,Broker,977,100035.11,100035.11,BuySell,977,,,BuySell,977,,,DataTrades,977,,
978,iv30,978,2013-12-04 00:00:00,,,,23.41,,,stockpx,978,2013-12-04 00:00:00,,,,38.88,,,HVStrategy,978,735206.0,RSI,978,54.45551515280516,LRSI,978,0.8376310683206388,TSI,978,8.856385738464365,Broker,978,100035.11,100035.11,BuySell,978,,,BuySell,978,,,DataTrades,978,,
979,iv30,979,2013-12-05 00:00:00,,,,26.82,,,stockpx,979,2013-12-05 00:00:00,,,,37.91,,,HVStrategy,979,735207.0,RSI,979,64.102119701222,LRSI,979,0.9184897796257495,TSI,979,12.239900463086194,Broker,979,100035.11,100035.11,BuySell,979,,,BuySell,979,,,DataTrades,979,,
980,iv30,980,2013-12-06 00:00:00,,,,26.04,,,stockpx,980,2013-12-06 00:00:00,,,,38.26,,,HVStrategy,980,735208.0,RSI,980,60.923431392714626,LRSI,980,0.9165742561707383,TSI,980,13.90300612293994,Broker,980,100035.11,100035.11,BuySell,980,,,BuySell,980,,,DataTrades,980,,
981,iv30,981,2013-12-09 00:00:00,,,,25.79,,,stockpx,981,2013-12-09 00:00:00,,,,38.69,,,HVStrategy,981,735211.0,RSI,981,59.898205758695894,LRSI,981,1.0,TSI,981,14.89845777138061,Broker,981,100035.11,100035.11,BuySell,981,,,BuySell,981,,,DataTrades,981,,
982,iv30,982,2013-12-10 00:00:00,,,,26.45,,,stockpx,982,2013-12-10 00:00:00,,,,38.16,,,HVStrategy,982,735212.0,RSI,982,61.72921719184306,LRSI,982,1.0,TSI,982,16.276807716216435,Broker,982,100035.11,100035.11,BuySell,982,,,BuySell,982,,,DataTrades,982,,
983,iv30,983,2013-12-11 00:00:00,,,,26.35,,,stockpx,983,2013-12-11 00:00:00,,,,37.61,,,HVStrategy,983,735213.0,RSI,983,61.2727230787682,LRSI,983,1.0,TSI,983,17.258626756597614,Broker,983,100035.11,100035.11,BuySell,983,,,BuySell,983,,,DataTrades,983,,
984,iv30,984,2013-12-12 00:00:00,,,,25.97,,,stockpx,984,2013-12-12 00:00:00,,,,37.41,,,HVStrategy,984,735214.0,RSI,984,59.472891990152284,LRSI,984,1.0,TSI,984,17.57526406002263,Broker,984,100035.11,100035.11,BuySell,984,,,BuySell,984,,,DataTrades,984,,
985,iv30,985,2013-12-13 00:00:00,,,,27.42,,,stockpx,985,2013-12-13 00:00:00,,,,36.82,,,HVStrategy,985,735215.0,RSI,985,63.837920217439326,LRSI,985,1.0,TSI,985,19.13638980421958,Broker,985,100035.11,100035.11,BuySell,985,,,BuySell,985,,,DataTrades,985,,
986,iv30,986,2013-12-16 00:00:00,,,,27.54,,,stockpx,986,2013-12-16 00:00:00,,,,36.88,,,HVStrategy,986,735218.0,RSI,986,64.1817501886704,LRSI,986,1.0,TSI,986,20.510277233920203,Broker,986,100035.11,100035.11,BuySell,986,,,BuySell,986,,,DataTrades,986,,
987,iv30,987,2013-12-17 00:00:00,,,,24.6,,,stockpx,987,2013-12-17 00:00:00,,,,36.57,,,HVStrategy,987,735219.0,RSI,987,51.309869425443466,LRSI,987,0.620196575532329,TSI,987,17.708335001814387,Broker,987,100035.11,100035.11,BuySell,987,,,BuySell,987,,,DataTrades,987,,
988,iv30,988,2013-12-18 00:00:00,,,,24.14,,,stockpx,988,2013-12-18 00:00:00,,,,36.57,,,HVStrategy,988,735220.0,RSI,988,49.63263798230504,LRSI,988,0.5609410297981919,TSI,988,14.916482488591914,Broker,988,100035.11,100035.11,BuySell,988,,,BuySell,988,,,DataTrades,988,,
989,iv30,989,2013-12-19 00:00:00,,,,23.57,,,stockpx,989,2013-12-19 00:00:00,,,,36.23,,,HVStrategy,989,735221.0,RSI,989,47.55811419575877,LRSI,989,0.4185020377219011,TSI,989,11.9769308315514,Broker,989,100035.11,100035.11,BuySell,989,,,BuySell,989,,,DataTrades,989,,
990,iv30,990,2013-12-20 00:00:00,,,,21.56,,,stockpx,990,2013-12-20 00:00:00,,,,36.81,,,HVStrategy,990,735222.0,RSI,990,41.04333646456242,LRSI,990,0.16611346354563603,TSI,990,7.194757647490772,Broker,990,100035.11,100035.11,BuySell,990,,,BuySell,990,,,DataTrades,990,,
991,iv30,991,2013-12-23 00:00:00,,,,22.24,,,stockpx,991,2013-12-23 00:00:00,,,,36.61,,,HVStrategy,991,735225.0,RSI,991,43.845890906479646,LRSI,991,0.15052546802881486,TSI,991,4.140061964809097,Broker,991,100035.11,100035.11,BuySell,991,,,BuySell,991,,,DataTrades,991,,
992,iv30,992,2013-12-24 00:00:00,,,,21.33,,,stockpx,992,2013-12-24 00:00:00,,,,37.09,,,HVStrategy,992,735226.0,RSI,992,41.0347045664765,LRSI,992,0.0,TSI,992,0.6980804920222939,Broker,992,100035.11,100035.11,BuySell,992,,,BuySell,992,,,DataTrades,992,,
993,iv30,993,2013-12-26 00:00:00,,,,21.49,,,stockpx,993,2013-12-26 00:00:00,,,,37.43,,,HVStrategy,993,735228.0,RSI,993,41.741965768806516,LRSI,993,0.0,TSI,993,-1.8706081845249738,Broker,993,100035.11,100035.11,BuySell,993,,,BuySell,993,,,DataTrades,993,,
994,iv30,994,2013-12-27 00:00:00,,,,20.73,,,stockpx,994,2013-12-27 00:00:00,,,,37.25,,,HVStrategy,994,735229.0,RSI,994,39.32887754163564,LRSI,994,0.0,TSI,994,-4.767918783430149,Broker,994,100035.11,100035.11,BuySell,994,,,BuySell,994,,,DataTrades,994,,
995,iv30,995,2013-12-30 00:00:00,,,,21.16,,,stockpx,995,2013-12-30 00:00:00,,,,37.2,,,HVStrategy,995,735232.0,RSI,995,41.393247392459614,LRSI,995,0.0,TSI,995,-6.606627604096343,Broker,995,100035.11,100035.11,BuySell,995,,,BuySell,995,,,DataTrades,995,,
996,iv30,996,2013-12-31 00:00:00,,,,21.21,,,stockpx,996,2013-12-31 00:00:00,,,,37.42,,,HVStrategy,996,735233.0,RSI,996,41.641899906553974,LRSI,996,0.0,TSI,996,-8.05249051708636,Broker,996,100035.11,100035.11,BuySell,996,,,BuySell,996,,,DataTrades,996,,
997,iv30,997,2014-01-02 00:00:00,,,,22.0,,,stockpx,997,2014-01-02 00:00:00,,,,37.16,,,HVStrategy,997,735235.0,RSI,997,45.571204456043,LRSI,997,0.11131802225693553,TSI,997,-8.24280740790301,Broker,997,100035.11,100035.11,BuySell,997,,,BuySell,997,,,DataTrades,997,,
998,iv30,998,2014-01-03 00:00:00,,,,21.8,,,stockpx,998,2014-01-03 00:00:00,,,,36.94,,,HVStrategy,998,735236.0,RSI,998,44.74973280451347,LRSI,998,0.1227587030077491,TSI,998,-8.620769059627822,Broker,998,100035.11,100035.11,BuySell,998,,,BuySell,998,,,DataTrades,998,,
999,iv30,999,2014-01-06 00:00:00,,,,22.93,,,stockpx,999,2014-01-06 00:00:00,,,,36.14,,,HVStrategy,999,735239.0,RSI,999,50.21071878235725,LRSI,999,0.3928146710999493,TSI,999,-7.431311140748878,Broker,999,100035.11,100035.11,BuySell,999,,,BuySell,999,,,DataTrades,999,,
1000,iv30,1000,2014-01-07 00:00:00,,,,22.65,,,stockpx,1000,2014-01-07 00:00:00,,,,36.42,,,HVStrategy,1000,735240.0,RSI,1000,48.92041756990417,LRSI,1000,0.4984764231816121,TSI,1000,-6.777086157690601,Broker,1000,100035.11,100035.11,BuySell,1000,,,BuySell,1000,,,DataTrades,1000,,
1001,iv30,1001,2014-01-08 00:00:00,,,,23.03,,,stockpx,1001,2014-01-08 00:00:00,,,,35.69,,,HVStrategy,1001,735241.0,RSI,1001,50.76942979043383,LRSI,1001,0.7522113387653788,TSI,1001,-5.716414471418496,Broker,1001,100035.11,100035.11,BuySell,1001,,,BuySell,1001,,,DataTrades,1001,,
1002,iv30,1002,2014-01-09 00:00:00,,,,21.83,,,stockpx,1002,2014-01-09 00:00:00,,,,35.61,,,HVStrategy,1002,735242.0,RSI,1002,45.20453700552783,LRSI,1002,0.709025940452783,TSI,1002,-6.313424719684662,Broker,1002,100035.11,100035.11,BuySell,1002,,,BuySell,1002,,,DataTrades,1002,,
1003,iv30,1003,2014-01-10 00:00:00,,,,20.65,,,stockpx,1003,2014-01-10 00:00:00,,,,36.02,,,HVStrategy,1003,735243.0,RSI,1003,40.50312324731181,LRSI,1003,0.5494105342579869,TSI,1003,-8.242422651216218,Broker,1003,100035.11,100035.11,BuySell,1003,,,BuySell,1003,,,DataTrades,1003,,
1004,iv30,1004,2014-01-13 00:00:00,,,,24.1,,,stockpx,1004,2014-01-13 00:00:00,,,,34.9,,,HVStrategy,1004,735246.0,RSI,1004,55.18016355574642,LRSI,1004,0.693415313696358,TSI,1004,-4.987155095755282,Broker,1004,100035.11,100035.11,BuySell,1004,,,BuySell,1004,,,DataTrades,1004,,
1005,iv30,1005,2014-01-14 00:00:00,,,,24.12,,,stockpx,1005,2014-01-14 00:00:00,,,,35.78,,,HVStrategy,1005,735247.0,RSI,1005,55.24908301184856,LRSI,1005,0.7359604563543966,TSI,1005,-2.483194101732192,Broker,1005,100035.11,100035.11,BuySell,1005,,,BuySell,1005,,,DataTrades,1005,,
1006,iv30,1006,2014-01-15 00:00:00,,,,24.29,,,stockpx,1006,2014-01-15 00:00:00,,,,36.75,,,HVStrategy,1006,735248.0,RSI,1006,55.87024757845413,LRSI,1006,0.7292139796512968,TSI,1006,-0.30388104999100995,Broker,1006,100035.11,100035.11,BuySell,1006,,,BuySell,1006,,,DataTrades,1006,,
1007,iv30,1007,2014-01-16 00:00:00,,,,27.77,,,stockpx,1007,2014-01-16 00:00:00,,,,36.84,,,HVStrategy,1007,735249.0,RSI,1007,66.20995976628228,LRSI,1007,1.0,TSI,1007,5.6206784526644284,Broker,1007,100035.11,100035.11,BuySell,1007,,,BuySell,1007,,,DataTrades,1007,,
1008,iv30,1008,2014-01-17 00:00:00,,,,27.09,,,stockpx,1008,2014-01-17 00:00:00,,,,36.3,,,HVStrategy,1008,735250.0,RSI,1008,63.09886760529304,LRSI,1008,0.8423296499175649,TSI,1008,9.204860165119145,Broker,1008,100035.11,100035.11,BuySell,1008,,,BuySell,1008,,,DataTrades,1008,,
1009,iv30,1009,2014-01-21 00:00:00,,,,27.1,,,stockpx,1009,2014-01-21 00:00:00,,,,36.19,,,HVStrategy,1009,735254.0,RSI,1009,63.12630746921245,LRSI,1009,1.0,TSI,1009,11.97200220736475,Broker,1009,100035.11,100035.11,BuySell,1009,,,BuySell,1009,,,DataTrades,1009,,
1010,iv30,1010,2014-01-22 00:00:00,,,,27.45,,,stockpx,1010,2014-01-22 00:00:00,,,,36.06,,,HVStrategy,1010,735255.0,RSI,1010,64.13163273031712,LRSI,1010,1.0,TSI,1010,14.517126736313763,Broker,1010,100035.11,100035.11,BuySell,1010,,,BuySell,1010,,,DataTrades,1010,,
1011,iv30,1011,2014-01-23 00:00:00,,,,27.11,,,stockpx,1011,2014-01-23 00:00:00,,,,35.86,,,HVStrategy,1011,735256.0,RSI,1011,62.35317282467017,LRSI,1011,1.0,TSI,1011,16.085598838701916,Broker,1011,100035.11,100035.11,BuySell,1011,,,BuySell,1011,,,DataTrades,1011,,
1012,iv30,1012,2014-01-24 00:00:00,,,,22.76,,,stockpx,1012,2014-01-24 00:00:00,,,,37.0,,,HVStrategy,1012,735257.0,RSI,1012,45.11509947045671,LRSI,1012,0.6440350395115327,TSI,1012,11.452454129150514,Broker,1012,100035.11,100035.11,BuySell,1012,,,BuySell,1012,,,DataTrades,1012,,
1013,iv30,1013,2014-01-27 00:00:00,,,,22.48,,,stockpx,1013,2014-01-27 00:00:00,,,,36.26,,,HVStrategy,1013,735260.0,RSI,1013,44.26677593270789,LRSI,1013,0.5787693705871744,TSI,1013,7.618494890755325,Broker,1013,100035.11,100035.11,BuySell,1013,,,BuySell,1013,,,DataTrades,1013,,
1014,iv30,1014,2014-01-28 00:00:00,,,,21.91,,,stockpx,1014,2014-01-28 00:00:00,,,,36.23,,,HVStrategy,1014,735261.0,RSI,1014,42.51420669146983,LRSI,1014,0.4165023850970884,TSI,1014,3.9793849780263173,Broker,1014,100035.11,100035.11,BuySell,1014,,,BuySell,1014,,,DataTrades,1014,,
1015,iv30,1015,2014-01-29 00:00:00,,,,22.91,,,stockpx,1015,2014-01-29 00:00:00,,,,36.77,,,HVStrategy,1015,735262.0,RSI,1015,46.514940051438494,LRSI,1015,0.26105120128442233,TSI,1015,2.222508581934075,Broker,1015,100035.11,100035.11,BuySell,1015,,,BuySell,1015,,,DataTrades,1015,,
1016,iv30,1016,2014-01-30 00:00:00,,,,23.33,,,stockpx,1016,2014-01-30 00:00:00,,,,36.75,,,HVStrategy,1016,735263.0,RSI,1016,48.14718520966041,LRSI,1016,0.0,TSI,1016,1.3017751182681339,Broker,1016,100035.11,100035.11,BuySell,1016,,,BuySell,1016,,,DataTrades,1016,,
1017,iv30,1017,2014-01-31 00:00:00,,,,22.04,,,stockpx,1017,2014-01-31 00:00:00,,,,37.77,,,HVStrategy,1017,735264.0,RSI,1017,43.732660943197544,LRSI,1017,0.0,TSI,1017,-0.8776921758826394,Broker,1017,100035.11,100035.11,BuySell,1017,,,BuySell,1017,,,DataTrades,1017,,
1018,iv30,1018,2014-02-03 00:00:00,,,,25.15,,,stockpx,1018,2014-02-03 00:00:00,,,,36.65,,,HVStrategy,1018,735267.0,RSI,1018,54.551646125779236,LRSI,1018,0.280445840418192,TSI,1018,0.8477237606121442,Broker,1018,100035.11,100035.11,BuySell,1018,,,BuySell,1018,,,DataTrades,1018,,
1019,iv30,1019,2014-02-04 00:00:00,,,,22.29,,,stockpx,1019,2014-02-04 00:00:00,,,,36.44,,,HVStrategy,1019,735268.0,RSI,1019,45.82541211226063,LRSI,1019,0.12083772791298625,TSI,1019,-0.8783181436293764,Broker,1019,100035.11,100035.11,BuySell,1019,,,BuySell,1019,,,DataTrades,1019,,
1020,iv30,1020,2014-02-05 00:00:00,,,,23.33,,,stockpx,1020,2014-02-05 00:00:00,,,,35.94,,,HVStrategy,1020,735269.0,RSI,1020,49.01900319864638,LRSI,1020,0.0,TSI,1020,-1.0916451649823804,Broker,1020,100035.11,100035.11,BuySell,1020,,,BuySell,1020,,,DataTrades,1020,,
1021,iv30,1021,2014-02-06 00:00:00,,,,20.94,,,stockpx,1021,2014-02-06 00:00:00,,,,36.2,,,HVStrategy,1021,735270.0,RSI,1021,42.778012450915426,LRSI,1021,0.2091359736893637,TSI,1021,-3.555215796070562,Broker,1021,100035.11,100035.11,BuySell,1021,,,BuySell,1021,,,DataTrades,1021,,
1022,iv30,1022,2014-02-07 00:00:00,,,,19.13,,,stockpx,1022,2014-02-07 00:00:00,,,,36.52,,,HVStrategy,1022,735271.0,RSI,1022,38.75390229647426,LRSI,1022,0.08784452412043929,TSI,1022,-7.018457306468884,Broker,1022,100035.11,100035.11,BuySell,1022,,,BuySell,1022,,,DataTrades,1022,,
1023,iv30,1023,2014-02-10 00:00:00,,,,19.81,,,stockpx,1023,2014-02-10 00:00:00,,,,36.68,,,HVStrategy,1023,735274.0,RSI,1023,40.99944030571794,LRSI,1023,0.22846680629622773,TSI,1023,-8.938992898077966,Broker,1023,100035.11,100035.11,BuySell,1023,,,BuySell,1023,,,DataTrades,1023,,
1024,iv30,1024,2014-02-11 00:00:00,,,,19.64,,,stockpx,1024,2014-02-11 00:00:00,,,,37.23,,,HVStrategy,1024,735275.0,RSI,1024,40.59868557942895,LRSI,1024,0.0,TSI,1024,-10.556690393723315,Broker,1024,100035.11,100035.11,BuySell,1024,,,BuySell,1024,,,DataTrades,1024,,
1025,iv30,1025,2014-02-12 00:00:00,,,,19.48,,,stockpx,1025,2014-02-12 00:00:00,,,,37.5,,,HVStrategy,1025,735276.0,RSI,1025,40.200407027196306,LRSI,1025,0.0,TSI,1025,-11.963230411175472,Broker,1025,100035.11,100035.11,BuySell,1025,,,BuySell,1025,,,DataTrades,1025,,
1026,iv30,1026,2014-02-13 00:00:00,,,,19.01,,,stockpx,1026,2014-02-13 00:00:00,,,,37.59,,,HVStrategy,1026,735277.0,RSI,1026,38.99038026398607,LRSI,1026,0.0,TSI,1026,-13.474843194021982,Broker,1026,100035.11,100035.11,BuySell,1026,,,BuySell,1026,,,DataTrades,1026,,
1027,iv30,1027,2014-02-14 00:00:00,,,,18.53,,,stockpx,1027,2014-02-14 00:00:00,,,,37.65,,,HVStrategy,1027,735278.0,RSI,1027,37.74096839268041,LRSI,1027,0.0,TSI,1027,-15.090624187019863,Broker,1027,100035.11,100035.11,BuySell,1027,,,BuySell,1027,,,DataTrades,1027,,
1028,iv30,1028,2014-02-18 00:00:00,,,,18.04,,,stockpx,1028,2014-02-18 00:00:00,,,,37.56,,,HVStrategy,1028,735282.0,RSI,1028,36.45667359526634,LRSI,1028,0.0,TSI,1028,-16.80950395119492,Broker,1028,100035.11,100035.11,BuySell,1028,,,BuySell,1028,,,DataTrades,1028,,
1029,iv30,1029,2014-02-19 00:00:00,,,,18.09,,,stockpx,1029,2014-02-19 00:00:00,,,,37.49,,,HVStrategy,1029,735283.0,RSI,1029,36.693406830960356,LRSI,1029,0.0,TSI,1029,-18.1718944220694,Broker,1029,100035.11,100035.11,BuySell,1029,,,BuySell,1029,,,DataTrades,1029,,
1030,iv30,1030,2014-02-20 00:00:00,,,,17.46,,,stockpx,1030,2014-02-20 00:00:00,,,,37.86,,,HVStrategy,1030,735284.0,RSI,1030,34.927715836939385,LRSI,1030,0.0,TSI,1030,-19.824977632271153,Broker,1030,100035.11,100035.11,BuySell,1030,,,BuySell,1030,,,DataTrades,1030,,
1031,iv30,1031,2014-02-21 00:00:00,,,,17.71,,,stockpx,1031,2014-02-21 00:00:00,,,,38.0,,,HVStrategy,1031,735285.0,RSI,1031,36.23890862111362,LRSI,1031,0.0,TSI,1031,-20.895184856309893,Broker,1031,100035.11,100035.11,BuySell,1031,,,BuySell,1031,,,DataTrades,1031,,
1032,iv30,1032,2014-02-24 00:00:00,,,,17.02,,,stockpx,1032,2014-02-24 00:00:00,,,,37.8,,,HVStrategy,1032,735288.0,RSI,1032,34.19115351585738,LRSI,1032,0.0,TSI,1032,-22.373434724769684,Broker,1032,100035.11,100035.11,BuySell,1032,,,BuySell,1032,,,DataTrades,1032,,
1033,iv30,1033,2014-02-25 00:00:00,,,,17.08,,,stockpx,1033,2014-02-25 00:00:00,,,,37.56,,,HVStrategy,1033,735289.0,RSI,1033,34.53755676808528,LRSI,1033,0.0,TSI,1033,-23.535168456606975,Broker,1033,100035.11,100035.11,BuySell,1033,,,BuySell,1033,,,DataTrades,1033,,
1034,iv30,1034,2014-02-26 00:00:00,,,,17.56,,,stockpx,1034,2014-02-26 00:00:00,,,,37.41,,,HVStrategy,1034,735290.0,RSI,1034,37.37745680699509,LRSI,1034,0.0,TSI,1034,-23.841468387631572,Broker,1034,100035.11,100035.11,BuySell,1034,,,BuySell,1034,,,DataTrades,1034,,
1035,iv30,1035,2014-02-27 00:00:00,,,,17.23,,,stockpx,1035,2014-02-27 00:00:00,,,,37.7,,,HVStrategy,1035,735291.0,RSI,1035,36.21427390096446,LRSI,1035,0.0,TSI,1035,-24.396809336439272,Broker,1035,100035.11,100035.11,BuySell,1035,,,BuySell,1035,,,DataTrades,1035,,
1036,iv30,1036,2014-02-28 00:00:00,,,,17.42,,,stockpx,1036,2014-02-28 00:00:00,,,,37.9,,,HVStrategy,1036,735292.0,RSI,1036,37.42177039863318,LRSI,1036,0.0,TSI,1036,-24.579536339478935,Broker,1036,100035.11,100035.11,BuySell,1036,,,BuySell,1036,,,DataTrades,1036,,
1037,iv30,1037,2014-03-03 00:00:00,,,,18.98,,,stockpx,1037,2014-03-03 00:00:00,,,,37.81,,,HVStrategy,1037,735295.0,RSI,1037,46.39455004806679,LRSI,1037,0.46067679174491055,TSI,1037,-22.303491489618658,Broker,1037,100035.11,100035.11,BuySell,1037,,,BuySell,1037,,,DataTrades,1037,,
1038,iv30,1038,2014-03-04 00:00:00,,,,17.44,,,stockpx,1038,2014-03-04 00:00:00,,,,38.41,,,HVStrategy,1038,735296.0,RSI,1038,40.25784733606879,LRSI,1038,0.3474230960794175,TSI,1038,-21.955238968694857,Broker,1038,100035.11,100035.11,BuySell,1038,,,BuySell,1038,,,DataTrades,1038,,
1039,iv30,1039,2014-03-05 00:00:00,,,,17.43,,,stockpx,1039,2014-03-05 00:00:00,,,,38.06,,,HVStrategy,1039,735297.0,RSI,1039,40.220644067194094,LRSI,1039,0.5082703151384266,TSI,1039,-21.681975485216558,Broker,1039,100035.11,100035.11,BuySell,1039,,,BuySell,1039,,,DataTrades,1039,,
1040,iv30,1040,2014-03-06 00:00:00,,,,17.05,,,stockpx,1040,2014-03-06 00:00:00,,,,38.09,,,HVStrategy,1040,735298.0,RSI,1040,38.755006311091726,LRSI,1040,0.5038438024992404,TSI,1040,-21.8476870670143,Broker,1040,100035.11,100035.11,BuySell,1040,,,BuySell,1040,,,DataTrades,1040,,
1041,iv30,1041,2014-03-07 00:00:00,,,,17.19,,,stockpx,1041,2014-03-07 00:00:00,,,,37.85,,,HVStrategy,1041,735299.0,RSI,1041,39.62786369423854,LRSI,1041,0.47272518995319834,TSI,1041,-21.75528317001853,Broker,1041,100035.11,100035.11,BuySell,1041,,,BuySell,1041,,,DataTrades,1041,,
1042,iv30,1042,2014-03-10 00:00:00,,,,17.75,,,stockpx,1042,2014-03-10 00:00:00,,,,37.86,,,HVStrategy,1042,735302.0,RSI,1042,43.11989220626734,LRSI,1042,0.47200462277582134,TSI,1042,-20.73640205121077,Broker,1042,100035.11,100035.11,BuySell,1042,,,BuySell,1042,,,DataTrades,1042,,
1043,iv30,1043,2014-03-11 00:00:00,,,,16.38,,,stockpx,1043,2014-03-11 00:00:00,,,,37.94,,,HVStrategy,1043,735303.0,RSI,1043,37.417771811385556,LRSI,1043,0.16844247812157914,TSI,1043,-21.418292962501887,Broker,1043,100035.11,100035.11,BuySell,1043,,,BuySell,1043,,,DataTrades,1043,,
1044,iv30,1044,2014-03-12 00:00:00,,,,15.89,,,stockpx,1044,2014-03-12 00:00:00,,,,38.26,,,HVStrategy,1044,735304.0,RSI,1044,35.60425806156351,LRSI,1044,0.011998208899246209,TSI,1044,-22.517825459821747,Broker,1044,100035.11,100035.11,BuySell,1044,,,BuySell,1044,,,DataTrades,1044,,
1045,iv30,1045,2014-03-13 00:00:00,,,,17.37,,,stockpx,1045,2014-03-13 00:00:00,,,,37.75,,,HVStrategy,1045,735305.0,RSI,1045,44.37372556958699,LRSI,1045,0.36557860521158303,TSI,1045,-20.827549212975217,Broker,1045,100035.11,100035.11,BuySell,1045,,,BuySell,1045,,,DataTrades,1045,,
1046,iv30,1046,2014-03-14 00:00:00,,,,16.92,,,stockpx,1046,2014-03-14 00:00:00,,,,37.86,,,HVStrategy,1046,735306.0,RSI,1046,42.47950310934193,LRSI,1046,0.0649930746292363,TSI,1046,-19.98989177106462,Broker,1046,100035.11,100035.11,BuySell,1046,,,BuySell,1046,,,DataTrades,1046,,
1047,iv30,1047,2014-03-17 00:00:00,,,,16.67,,,stockpx,1047,2014-03-17 00:00:00,,,,38.18,,,HVStrategy,1047,735309.0,RSI,1047,41.42160417132376,LRSI,1047,0.0,TSI,1047,-19.604409257570765,Broker,1047,100035.11,100035.11,BuySell,1047,,,BuySell,1047,,,DataTrades,1047,,
1048,iv30,1048,2014-03-18 00:00:00,,,,18.89,,,stockpx,1048,2014-03-18 00:00:00,,,,39.43,,,HVStrategy,1048,735310.0,RSI,1048,52.68902050122781,LRSI,1048,0.600518225218579,TSI,1048,-15.510073141164785,Broker,1048,100035.11,100035.11,BuySell,1048,,,BuySell,1048,,,DataTrades,1048,,
1049,iv30,1049,2014-03-19 00:00:00,,,,17.56,,,stockpx,1049,2014-03-19 00:00:00,,,,39.15,,,HVStrategy,1049,735311.0,RSI,1049,46.87220127365424,LRSI,1049,0.4907266894779597,TSI,1049,-13.938556112432495,Broker,1049,100035.11,100035.11,BuySell,1049,,,BuySell,1049,,,DataTrades,1049,,
1050,iv30,1050,2014-03-20 00:00:00,,,,18.78,,,stockpx,1050,2014-03-20 00:00:00,,,,40.32,,,HVStrategy,1050,735312.0,RSI,1050,52.096473522807685,LRSI,1050,0.9311963720688228,TSI,1050,-10.826261308113496,Broker,1050,100035.11,100035.11,BuySell,1050,,,BuySell,1050,,,DataTrades,1050,,
1051,iv30,1051,2014-03-21 00:00:00,,,,18.95,,,stockpx,1051,2014-03-21 00:00:00,,,,40.16,,,HVStrategy,1051,735313.0,RSI,1051,52.79307353631542,LRSI,1051,0.9792191194774491,TSI,1051,-8.16858638711689,Broker,1051,100035.11,100035.11,BuySell,1051,,,BuySell,1051,,,DataTrades,1051,,
1052,iv30,1052,2014-03-24 00:00:00,,,,19.48,,,stockpx,1052,2014-03-24 00:00:00,,,,40.53,,,HVStrategy,1052,735316.0,RSI,1052,54.9905842446358,LRSI,1052,1.0,TSI,1052,-5.299097156994015,Broker,1052,100035.11,100035.11,BuySell,1052,,,BuySell,1052,,,DataTrades,1052,,
1053,iv30,1053,2014-03-25 00:00:00,,,,19.33,,,stockpx,1053,2014-03-25 00:00:00,,,,40.34,,,HVStrategy,1053,735317.0,RSI,1053,54.22128526683652,LRSI,1053,1.0,TSI,1053,-3.2092393297318096,Broker,1053,100035.11,100035.11,BuySell,1053,,,BuySell,1053,,,DataTrades,1053,,
1054,iv30,1054,2014-03-26 00:00:00,,,,19.26,,,stockpx,1054,2014-03-26 00:00:00,,,,39.92,,,HVStrategy,1054,735318.0,RSI,1054,53.84273340612173,LRSI,1054,1.0,TSI,1054,-1.6097319558424554,Broker,1054,100035.11,100035.11,BuySell,1054,,,BuySell,1054,,,DataTrades,1054,,
