datetime,pnl_scored_v1,pnl_scored_v2,pnl_6m,pnl_8m,pnl_10m,pnl_12m
10/26/2016,298.7,248.67,16.58,497.99,294.33,678.15
10/27/2016,298.7,248.67,16.58,497.99,294.33,678.15
10/28/2016,298.7,248.67,16.58,497.99,294.33,678.15
10/31/2016,298.7,248.67,16.58,497.99,294.33,678.15
11/1/2016,298.7,248.67,16.58,497.99,294.33,678.15
11/2/2016,298.7,248.67,16.58,497.99,294.33,678.15
11/3/2016,298.7,248.67,16.58,497.99,294.33,678.15
11/4/2016,298.7,248.67,16.58,497.99,294.33,678.15
11/7/2016,298.7,248.67,16.58,497.99,294.33,678.15
11/8/2016,298.7,248.67,16.58,497.99,294.33,678.15
11/9/2016,298.7,248.67,16.58,497.99,294.33,678.15
11/10/2016,348.27,298.24,37.28,578.97,314.29,699.37
11/11/2016,348.27,298.24,37.28,578.97,314.29,699.37
11/14/2016,348.27,298.24,37.28,578.97,314.29,699.37
11/15/2016,348.27,298.24,37.28,578.97,314.29,699.37
11/16/2016,349.67,299.64,38.68,580.37,315.69,700.77
11/17/2016,349.67,299.64,38.68,580.37,315.69,700.77
11/18/2016,349.67,299.64,38.68,580.37,315.69,700.77
11/21/2016,349.67,299.64,38.68,580.37,315.69,700.77
11/22/2016,349.67,299.64,38.68,580.37,315.69,700.77
11/23/2016,349.67,299.64,38.68,580.37,315.69,700.77
11/25/2016,349.67,299.64,38.68,580.37,315.69,700.77
11/28/2016,349.67,299.64,38.68,580.37,315.69,700.77
11/29/2016,349.67,299.64,38.68,580.37,315.69,700.77
11/30/2016,349.67,299.64,38.68,580.37,315.69,700.77
12/1/2016,484.11,434.08,124.96,681.01,461.28,773.03
12/2/2016,484.11,434.08,124.96,681.01,461.28,773.03
12/5/2016,481.66,426.24,122.51,678.56,458.83,770.58
12/6/2016,481.66,426.24,122.51,678.56,458.83,770.58
12/7/2016,481.66,426.24,122.51,678.56,458.83,770.58
12/8/2016,481.66,426.24,122.51,678.56,458.83,770.58
12/9/2016,481.66,426.24,122.51,678.56,458.83,770.58
12/12/2016,481.66,426.24,122.51,678.56,458.83,770.58
12/13/2016,481.66,426.24,122.51,678.56,458.83,770.58
12/14/2016,481.66,426.24,122.51,678.56,458.83,770.58
12/15/2016,481.66,426.24,122.51,678.56,458.83,770.58
12/16/2016,481.66,426.24,122.51,678.56,458.83,770.58
12/19/2016,481.66,426.24,122.51,678.56,458.83,770.58
12/20/2016,481.66,426.24,122.51,678.56,458.83,770.58
12/21/2016,481.66,426.24,122.51,678.56,458.83,770.58
12/22/2016,481.66,426.24,122.51,678.56,458.83,770.58
12/23/2016,481.66,426.24,122.51,678.56,458.83,770.58
12/27/2016,481.66,426.24,122.51,678.56,458.83,770.58
12/28/2016,481.66,426.24,122.51,678.56,458.83,770.58
12/29/2016,481.66,426.24,122.51,678.56,458.83,770.58
12/30/2016,481.66,426.24,122.51,678.56,458.83,770.58
1/3/2017,481.66,426.24,122.51,678.56,458.83,770.58
1/4/2017,481.66,426.24,122.51,678.56,458.83,770.58
1/5/2017,429.57,374.15,70.42,626.47,406.74,759.45
1/6/2017,429.57,374.15,70.42,626.47,406.74,759.45
1/9/2017,429.57,374.15,70.42,626.47,406.74,759.45
1/10/2017,429.57,374.15,70.42,626.47,406.74,759.45
1/11/2017,429.57,374.15,70.42,626.47,406.74,759.45
1/12/2017,429.57,374.15,70.42,626.47,406.74,759.45
1/13/2017,429.57,374.15,70.42,626.47,406.74,759.45
1/17/2017,429.57,374.15,70.42,626.47,406.74,759.45
1/18/2017,372.29,316.87,26.94,582.99,349.46,696.95
1/19/2017,372.29,316.87,26.94,582.99,349.46,696.95
1/20/2017,372.29,316.87,26.94,582.99,349.46,696.95
1/23/2017,372.29,316.87,26.94,582.99,349.46,696.95
1/24/2017,372.29,316.87,26.94,582.99,349.46,696.95
1/25/2017,372.29,316.87,26.94,582.99,349.46,696.95
1/26/2017,372.29,316.87,26.94,582.99,349.46,696.95
1/27/2017,372.29,316.87,26.94,582.99,349.46,696.95
1/30/2017,372.29,316.87,26.94,582.99,349.46,696.95
1/31/2017,372.29,316.87,26.94,582.99,349.46,696.95
2/1/2017,372.29,316.87,26.94,582.99,349.46,696.95
2/2/2017,372.29,316.87,26.94,582.99,349.46,696.95
2/3/2017,372.29,316.87,26.94,582.99,349.46,696.95
2/6/2017,372.29,316.87,26.94,582.99,349.46,696.95
2/7/2017,372.29,316.87,26.94,582.99,349.46,696.95
2/8/2017,372.29,316.87,26.94,582.99,349.46,696.95
2/9/2017,372.29,316.87,26.94,582.99,349.46,696.95
2/10/2017,372.29,316.87,26.94,582.99,349.46,696.95
2/13/2017,372.29,316.87,26.94,582.99,349.46,696.95
2/14/2017,372.29,316.87,26.94,582.99,349.46,696.95
2/15/2017,372.29,316.87,26.94,582.99,349.46,696.95
2/16/2017,374.51,319.09,29.16,635.12,351.68,680.09
2/17/2017,374.51,319.09,29.16,635.12,351.68,680.09
2/21/2017,374.51,319.09,29.16,635.12,351.68,680.09
2/22/2017,374.51,319.09,29.16,635.12,351.68,680.09
2/23/2017,374.51,319.09,29.16,635.12,351.68,680.09
2/24/2017,374.51,319.09,29.16,635.12,351.68,680.09
2/27/2017,374.51,319.09,29.16,635.12,351.68,680.09
2/28/2017,374.51,319.09,29.16,635.12,351.68,680.09
3/1/2017,374.51,319.09,29.16,635.12,351.68,680.09
3/2/2017,374.51,319.09,29.16,635.12,351.68,680.09
3/3/2017,374.51,319.09,29.16,635.12,351.68,680.09
3/6/2017,374.51,319.09,29.16,635.12,351.68,680.09
3/7/2017,374.51,319.09,29.16,635.12,351.68,680.09
3/8/2017,374.51,319.09,29.16,635.12,351.68,680.09
3/9/2017,374.51,319.09,29.16,635.12,351.68,680.09
3/10/2017,374.51,319.09,29.16,635.12,351.68,680.09
3/13/2017,374.51,319.09,29.16,635.12,351.68,680.09
3/14/2017,374.51,319.09,29.16,635.12,351.68,680.09
3/15/2017,374.51,319.09,29.16,635.12,351.68,680.09
3/16/2017,374.51,319.09,29.16,635.12,351.68,680.09
3/17/2017,374.51,319.09,29.16,635.12,351.68,680.09
3/20/2017,331.68,276.26,-13.67,592.29,308.85,637.26
3/21/2017,331.68,276.26,-13.67,592.29,308.85,637.26
3/22/2017,254.78,199.36,-83.11,508.25,257.23,560.36
3/23/2017,254.78,199.36,-83.11,508.25,257.23,560.36
3/24/2017,254.78,199.36,-83.11,508.25,257.23,560.36
3/27/2017,254.78,199.36,-83.11,508.25,257.23,560.36
3/28/2017,254.78,199.36,-83.11,508.25,257.23,560.36
3/29/2017,254.78,199.36,-83.11,508.25,257.23,560.36
3/30/2017,254.78,199.36,-83.11,508.25,257.23,560.36
3/31/2017,254.78,199.36,-83.11,508.25,257.23,560.36
4/3/2017,254.78,199.36,-83.11,508.25,257.23,560.36
4/4/2017,254.78,199.36,-83.11,508.25,257.23,560.36
4/5/2017,254.78,199.36,-83.11,508.25,257.23,560.36
4/6/2017,254.78,199.36,-83.11,508.25,257.23,560.36
4/7/2017,254.78,199.36,-83.11,508.25,257.23,560.36
4/10/2017,254.78,199.36,-83.11,508.25,257.23,560.36
4/11/2017,254.78,199.36,-83.11,508.25,257.23,560.36
4/12/2017,254.78,199.36,-83.11,508.25,257.23,560.36
4/13/2017,254.78,199.36,-83.11,508.25,257.23,560.36
4/17/2017,254.78,199.36,-83.11,508.25,257.23,560.36
4/18/2017,254.78,199.36,-83.11,508.25,257.23,560.36
4/19/2017,254.78,199.36,-83.11,508.25,257.23,560.36
4/20/2017,254.78,199.36,-83.11,508.25,257.23,560.36
4/21/2017,280.02,224.6,-57.87,527.06,282.47,579.17
4/24/2017,280.02,224.6,-57.87,527.06,282.47,579.17
4/25/2017,280.02,224.6,-57.87,527.06,282.47,579.17
4/26/2017,280.02,224.6,-57.87,527.06,282.47,579.17
4/27/2017,280.02,224.6,-57.87,527.06,282.47,579.17
4/28/2017,280.02,224.6,-57.87,527.06,282.47,579.17
5/1/2017,280.02,224.6,-57.87,527.06,282.47,579.17
5/2/2017,280.02,224.6,-57.87,527.06,282.47,579.17
5/3/2017,280.02,224.6,-57.87,527.06,282.47,579.17
5/4/2017,280.02,224.6,-57.87,527.06,282.47,579.17
5/5/2017,280.02,224.6,-57.87,527.06,282.47,579.17
5/8/2017,280.02,224.6,-57.87,527.06,282.47,579.17
5/9/2017,280.02,224.6,-57.87,527.06,282.47,579.17
5/10/2017,280.02,224.6,-57.87,527.06,282.47,579.17
5/11/2017,280.02,224.6,-57.87,527.06,282.47,579.17
5/12/2017,280.02,224.6,-57.87,527.06,282.47,579.17
5/15/2017,280.02,224.6,-57.87,527.06,282.47,579.17
5/16/2017,280.02,224.6,-57.87,527.06,282.47,579.17
5/17/2017,280.02,224.6,-57.87,527.06,282.47,579.17
5/18/2017,280.02,224.6,-57.87,527.06,282.47,579.17
5/19/2017,280.02,224.6,-57.87,527.06,282.47,579.17
5/22/2017,293.76,238.34,-44.13,540.8,299.44,592.91
5/23/2017,293.76,238.34,-44.13,540.8,299.44,592.91
5/24/2017,293.76,238.34,-44.13,540.8,299.44,592.91
5/25/2017,293.76,238.34,-44.13,540.8,299.44,592.91
5/26/2017,293.76,238.34,-44.13,540.8,299.44,592.91
5/30/2017,293.76,238.34,-44.13,540.8,299.44,592.91
5/31/2017,293.76,238.34,-44.13,540.8,299.44,592.91
6/1/2017,293.76,238.34,-44.13,540.8,299.44,592.91
6/2/2017,293.76,238.34,-44.13,540.8,299.44,592.91
6/5/2017,293.76,238.34,-44.13,540.8,299.44,592.91
6/6/2017,293.76,238.34,-44.13,540.8,299.44,592.91
6/7/2017,293.76,238.34,-44.13,540.8,299.44,592.91
6/8/2017,293.76,238.34,-44.13,540.8,299.44,592.91
6/9/2017,367.13,311.71,19.21,614.17,372.81,666.28
6/12/2017,367.13,311.71,19.21,614.17,372.81,666.28
6/13/2017,390.61,329.32,42.69,637.65,396.29,689.76
6/14/2017,390.61,329.32,42.69,637.65,396.29,689.76
6/15/2017,390.61,329.32,42.69,637.65,396.29,689.76
6/16/2017,390.61,329.32,42.69,637.65,396.29,689.76
6/19/2017,390.61,329.32,42.69,637.65,396.29,689.76
6/20/2017,390.61,329.32,42.69,637.65,396.29,689.76
6/21/2017,390.61,329.32,42.69,637.65,396.29,689.76
6/22/2017,390.61,329.32,42.69,637.65,396.29,689.76
6/23/2017,390.61,329.32,42.69,637.65,396.29,689.76
6/26/2017,390.61,329.32,42.69,637.65,396.29,689.76
6/27/2017,390.61,329.32,42.69,637.65,396.29,689.76
6/28/2017,390.61,329.32,42.69,637.65,396.29,689.76
6/29/2017,390.61,329.32,42.69,637.65,396.29,689.76
6/30/2017,390.61,329.32,42.69,637.65,396.29,689.76
7/3/2017,390.61,329.32,42.69,637.65,396.29,689.76
7/5/2017,390.61,329.32,42.69,637.65,396.29,689.76
7/6/2017,390.61,329.32,42.69,637.65,396.29,689.76
7/7/2017,390.61,329.32,42.69,637.65,396.29,689.76
7/10/2017,390.61,329.32,42.69,637.65,396.29,689.76
7/11/2017,390.61,329.32,42.69,637.65,396.29,689.76
7/12/2017,390.61,329.32,42.69,637.65,396.29,689.76
7/13/2017,484.54,423.25,38.03,729.42,490.22,850.12
7/14/2017,484.54,423.25,38.03,729.42,490.22,850.12
7/17/2017,484.54,423.25,38.03,729.42,490.22,850.12
7/18/2017,484.54,423.25,38.03,729.42,490.22,850.12
7/19/2017,484.54,423.25,38.03,729.42,490.22,850.12
7/20/2017,484.54,423.25,38.03,729.42,490.22,850.12
7/21/2017,484.54,423.25,38.03,729.42,490.22,850.12
7/24/2017,484.54,423.25,38.03,729.42,490.22,850.12
7/25/2017,484.54,423.25,38.03,729.42,490.22,850.12
7/26/2017,484.54,423.25,38.03,729.42,490.22,850.12
7/27/2017,484.54,423.25,38.03,729.42,490.22,850.12
7/28/2017,484.54,423.25,38.03,729.42,490.22,850.12
7/31/2017,484.54,423.25,38.03,729.42,490.22,850.12
8/1/2017,484.54,423.25,38.03,729.42,490.22,850.12
8/2/2017,484.54,423.25,38.03,729.42,490.22,850.12
8/3/2017,484.54,423.25,38.03,729.42,490.22,850.12
8/4/2017,484.54,423.25,38.03,729.42,490.22,850.12
8/7/2017,484.54,423.25,38.03,729.42,490.22,850.12
8/8/2017,484.54,423.25,38.03,729.42,490.22,850.12
8/9/2017,484.54,423.25,38.03,729.42,490.22,850.12
8/10/2017,484.54,423.25,38.03,729.42,490.22,850.12
8/11/2017,441.83,380.54,6.92,686.71,447.51,807.41
8/14/2017,441.83,380.54,6.92,686.71,447.51,807.41
8/15/2017,441.83,380.54,6.92,686.71,447.51,807.41
8/16/2017,441.83,380.54,6.92,686.71,447.51,807.41
8/17/2017,441.83,380.54,6.92,686.71,447.51,807.41
8/18/2017,441.83,380.54,6.92,686.71,447.51,807.41
8/21/2017,441.83,380.54,6.92,686.71,447.51,807.41
8/22/2017,441.83,380.54,6.92,686.71,447.51,807.41
8/23/2017,441.83,380.54,6.92,686.71,447.51,807.41
8/24/2017,441.83,380.54,6.92,686.71,447.51,807.41
8/25/2017,441.83,380.54,6.92,686.71,447.51,807.41
8/28/2017,441.83,380.54,6.92,686.71,447.51,807.41
8/29/2017,441.83,380.54,6.92,686.71,447.51,807.41
8/30/2017,441.83,380.54,6.92,686.71,447.51,807.41
8/31/2017,441.83,380.54,6.92,686.71,447.51,807.41
9/1/2017,441.83,380.54,6.92,686.71,447.51,807.41
9/5/2017,441.83,380.54,6.92,686.71,447.51,807.41
9/6/2017,441.83,380.54,6.92,686.71,447.51,807.41
9/7/2017,441.83,380.54,6.92,686.71,447.51,807.41
9/8/2017,441.83,380.54,6.92,686.71,447.51,807.41
9/11/2017,441.83,380.54,6.92,686.71,447.51,807.41
9/12/2017,429.07,367.78,58.08,754.09,396.81,756.71
9/13/2017,429.07,367.78,58.08,754.09,396.81,756.71
9/14/2017,429.07,367.78,58.08,754.09,396.81,756.71
9/15/2017,429.07,367.78,58.08,754.09,396.81,756.71
9/18/2017,429.07,367.78,58.08,754.09,396.81,756.71
9/19/2017,429.07,367.78,58.08,754.09,396.81,756.71
9/20/2017,429.07,367.78,58.08,754.09,396.81,756.71
9/21/2017,429.07,367.78,58.08,754.09,396.81,756.71
9/22/2017,429.07,367.78,58.08,754.09,396.81,756.71
9/25/2017,429.07,367.78,58.08,754.09,396.81,756.71
9/26/2017,429.07,367.78,58.08,754.09,396.81,756.71
9/27/2017,429.07,367.78,58.08,754.09,396.81,756.71
9/28/2017,429.07,367.78,58.08,754.09,396.81,756.71
9/29/2017,429.07,367.78,58.08,754.09,396.81,756.71
10/2/2017,429.07,367.78,58.08,754.09,396.81,756.71
10/3/2017,429.07,367.78,58.08,754.09,396.81,756.71
10/4/2017,429.07,367.78,58.08,754.09,396.81,756.71
10/5/2017,429.07,367.78,58.08,754.09,396.81,756.71
10/6/2017,429.07,367.78,58.08,754.09,396.81,756.71
10/9/2017,429.07,367.78,58.08,754.09,396.81,756.71
10/10/2017,429.07,367.78,58.08,754.09,396.81,756.71
10/11/2017,438.72,377.43,21.53,632.19,439.33,844.91
10/12/2017,438.72,377.43,21.53,632.19,439.33,844.91
10/13/2017,438.72,377.43,21.53,632.19,439.33,844.91
10/16/2017,438.72,377.43,21.53,632.19,439.33,844.91
10/17/2017,438.72,377.43,21.53,632.19,439.33,844.91
10/18/2017,438.72,377.43,21.53,632.19,439.33,844.91
10/19/2017,438.72,377.43,21.53,632.19,439.33,844.91
10/20/2017,438.72,377.43,21.53,632.19,439.33,844.91
10/23/2017,438.72,377.43,21.53,632.19,439.33,844.91
10/24/2017,438.72,377.43,21.53,632.19,439.33,844.91
10/25/2017,438.72,377.43,21.53,632.19,439.33,844.91
10/26/2017,438.72,377.43,21.53,632.19,439.33,844.91
10/27/2017,438.72,377.43,21.53,632.19,439.33,844.91
10/30/2017,504.62,443.33,110.95,698.09,485.17,915.01
10/31/2017,504.62,443.33,110.95,698.09,485.17,915.01
11/1/2017,504.62,443.33,110.95,698.09,485.17,915.01
11/2/2017,504.62,443.33,110.95,698.09,485.17,915.01
11/3/2017,504.62,443.33,110.95,698.09,485.17,915.01
11/6/2017,504.62,443.33,110.95,698.09,485.17,915.01
11/7/2017,504.62,443.33,110.95,698.09,485.17,915.01
11/8/2017,504.62,443.33,110.95,698.09,485.17,915.01
11/9/2017,504.62,443.33,110.95,698.09,485.17,915.01
11/10/2017,504.62,443.33,110.95,698.09,485.17,915.01
11/13/2017,504.62,443.33,110.95,698.09,485.17,915.01
11/14/2017,504.62,443.33,110.95,698.09,485.17,915.01
11/15/2017,504.62,443.33,110.95,698.09,485.17,915.01
11/16/2017,504.62,443.33,110.95,698.09,485.17,915.01
11/17/2017,504.62,443.33,110.95,698.09,485.17,915.01
11/20/2017,504.62,443.33,110.95,698.09,485.17,915.01
11/21/2017,504.62,443.33,110.95,698.09,485.17,915.01
11/22/2017,504.62,443.33,110.95,698.09,485.17,915.01
11/24/2017,504.62,443.33,110.95,698.09,485.17,915.01
11/27/2017,504.62,443.33,110.95,698.09,485.17,915.01
11/28/2017,504.62,443.33,110.95,698.09,485.17,915.01
11/29/2017,473.35,412.06,79.68,659.18,452.11,900.18
11/30/2017,473.35,412.06,79.68,659.18,452.11,900.18
12/1/2017,473.35,412.06,79.68,659.18,452.11,900.18
12/4/2017,473.35,412.06,79.68,659.18,452.11,900.18
12/5/2017,429.53,368.24,35.86,615.36,393.49,856.36
12/6/2017,429.53,368.24,35.86,615.36,393.49,856.36
12/7/2017,429.53,368.24,35.86,615.36,393.49,856.36
12/8/2017,429.53,368.24,35.86,615.36,393.49,856.36
12/11/2017,429.53,368.24,35.86,615.36,393.49,856.36
12/12/2017,429.53,368.24,35.86,615.36,393.49,856.36
12/13/2017,429.53,368.24,35.86,615.36,393.49,856.36
12/14/2017,429.53,368.24,35.86,615.36,393.49,856.36
12/15/2017,429.53,368.24,35.86,615.36,393.49,856.36
12/18/2017,429.53,368.24,35.86,615.36,393.49,856.36
12/19/2017,429.53,368.24,35.86,615.36,393.49,856.36
12/20/2017,429.53,368.24,35.86,615.36,393.49,856.36
12/21/2017,429.53,368.24,35.86,615.36,393.49,856.36
12/22/2017,429.53,368.24,35.86,615.36,393.49,856.36
12/26/2017,429.53,368.24,35.86,615.36,393.49,856.36
12/27/2017,429.53,368.24,35.86,615.36,393.49,856.36
12/28/2017,429.53,368.24,35.86,615.36,393.49,856.36
12/29/2017,429.53,368.24,35.86,615.36,393.49,856.36
1/2/2018,429.53,368.24,35.86,615.36,393.49,856.36
1/3/2018,429.53,368.24,35.86,615.36,393.49,856.36
1/4/2018,429.53,368.24,35.86,615.36,393.49,856.36
1/5/2018,554.98,493.69,192.63,740.81,394.26,837.69
1/8/2018,554.98,493.69,192.63,740.81,394.26,837.69
1/9/2018,554.98,493.69,192.63,740.81,394.26,837.69
1/10/2018,554.98,493.69,192.63,740.81,394.26,837.69
1/11/2018,554.98,493.69,192.63,740.81,394.26,837.69
1/12/2018,554.98,493.69,192.63,740.81,394.26,837.69
1/16/2018,554.98,493.69,192.63,740.81,394.26,837.69
1/17/2018,554.98,493.69,192.63,740.81,394.26,837.69
1/18/2018,554.98,493.69,192.63,740.81,394.26,837.69
1/19/2018,554.98,493.69,192.63,740.81,394.26,837.69
1/22/2018,554.98,493.69,192.63,740.81,394.26,837.69
1/23/2018,554.98,493.69,192.63,740.81,394.26,837.69
1/24/2018,554.98,493.69,192.63,740.81,394.26,837.69
1/25/2018,554.98,493.69,192.63,740.81,394.26,837.69
1/26/2018,554.98,493.69,192.63,740.81,394.26,837.69
1/29/2018,554.98,493.69,192.63,740.81,394.26,837.69
1/30/2018,554.98,493.69,192.63,740.81,394.26,837.69
1/31/2018,554.98,493.69,192.63,740.81,394.26,837.69
2/1/2018,554.98,493.69,192.63,740.81,394.26,837.69
2/2/2018,605.32,544.03,182.73,829.53,444.6,888.03
2/5/2018,605.32,544.03,182.73,829.53,444.6,888.03
2/6/2018,605.32,544.03,182.73,829.53,444.6,888.03
2/7/2018,605.32,544.03,182.73,829.53,444.6,888.03
2/8/2018,564.95,518.02,142.36,789.16,404.23,847.66
2/9/2018,564.95,518.02,142.36,789.16,404.23,847.66
